pid,hid,housenum,p20ans,p21ans,gender,year,age,school,school1,school2,mar,income1,med_income,income,job_yes,job2,job,job3,relig,ott_yes,ott_main,ott_freq,ott_weekday_min,ott_weekend_min,ott_min,sns_yes,sns_main,sns_weekday_min,sns_weekend_min,sns_min,sns_purpose,e_com_yes,e_com_freq,satis_1,satis_2,satis_3,satis,mental_1,mental_2,mental_3,mental_4,mental_5,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9,neg_10,esteem_1,esteem_2,esteem_3,esteem_4,esteem_5,esteem_6,esteem_7,esteem_8,esteem_9,esteem_10,esteem
65980001,659800,1,1,1,1,1970,51,4,3,5,2,8,325,6,1,3,3,15,2,1,10,3,60,60,120,1,2,10,10,20,1,1,4,5,5,5,5,5,5,5,6,5,6,6,6,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,3,2,1,20
65980003,659800,3,1,1,2,1997,24,5,4,5,1,7,275,5,1,1,1,27,2,1,8,2,120,150,270,1,15,20,20,40,1,1,7,5,5,6,5.33,5,5,6,5,5,5,5,6,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,2,2,19
65990001,659900,1,1,1,1,1961,60,4,3,5,2,6,225,5,1,1,1,91,2,1,10,4,60,60,120,1,16,10,10,20,1,2, ,5,6,5,5.33,5,6,6,5,5,6,6,6,2,1,1,2,2,2,1,1,2,2,2,3,2,1,2,2,1,2,2,1,2,2,2,2,20
65990002,659900,2,1,1,2,1973,48,4,3,5,2,4,125,4,1,1,1,95,2,1,10,3,60,60,120,1,15,15,15,30,1,1,8,6,5,6,5.67,6,5,6,6,6,6,5,6,2,1,1,2,2,2,3,2,2,1,2,2,1,2,2,2,1,2,2,3,2,3,1,2,22
66000001,660000,1,1,1,1,1958,63,4,3,5,2,6,225,5,1,1,1,91,2,1,10,1,30,30,60,1,16,10,10,20,1,1,3,6,5,5,5.33,5,5,5,6,5,6,6,6,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,3,2,2,20
66000002,660000,2,1,1,2,1961,60,4,3,5,2,4,125,4,1,1,1,95,2,1,10,3,30,30,60,1,16,10,10,20,1,1,8,6,6,6,6,5,6,5,6,5,5,5,6,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,3,2,2,2,3,1,1,23
66010001,660100,1,1,1,1,1962,59,4,3,5,2,7,275,5,1,1,1,79,2,1,10,4,60,120,180,2, , , ,0, ,2, ,4,5,5,4.67,4,3,4,4,3,5,3,5,5,4,3,5,2,3,2,1,2,2,1,1,1,1,2,2,1,3,3,2,2,2,1,1,23
66010002,660100,2,1,1,2,1966,55,4,3,5,2,5,175,4,1,1,1,72,1,1,10,5,30,30,60,1,12,5,5,10,1,1,10,5,4,5,4.67,4,3,5,4,3,6,4,5,3,3,2,3,2,2,2,1,2,2,1,1,1,1,3,3,1,3,2,2,3,2,1,1,27
66010003,660100,3,1,1,1,1989,32,4,3,5,1,7,275,5,1,1,1,76,2,1,10,1,60,120,180,1,2,20,20,40,1,1,9,5,5,4,4.67,4,4,5,3,2,5,4,4,2,2,2,3,1,2,2,1,3,2,1,1,1,1,3,3,1,3,2,3,3,2,1,1,28
66020001,660200,1,1,1,2,1953,68,3,2,5,4,3,75,3,1,1,1,94,1,1,10,5,20,20,40,2, , , ,0, ,1, ,4,5,4,4.33,3,3,4,4,3,4,4,3,5,5,3,3,2,2,2,1,2,3,2,1,1,1,3,2,1,3,3,2,2,2,3,1,22
66020002,660200,2,1,1,1,1983,38,5,4,5,1,9,375,6,1,1,1,22,2,1,10,3,60,180,240,1,2,20,30,50,1,1,12,5,5,5,5,4,4,4,3,3,5,4,5,3,2,2,4,2,2,2,1,2,2,1,1,1,1,3,2,1,3,2,2,2,3,1,1,24
66020003,660200,3,1,1,1,1986,35,5,4,5,1,7,275,5,1,1,1,23,2,1,10,4,60,150,210,1,15,5,15,20,1,1,10,5,5,5,5,5,4,4,3,3,5,4,4,3,2,2,3,2,2,2,1,2,3,1,1,1,1,3,3,1,3,2,3,2,3,1,1,26
66040001,660400,1,1,1,1,1941,80,2,1,5,2,2,25,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,3,3,3,3,3,3,3,2,2,3,3,4,3,6,6,3,2,3,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,3,3,1,20
66040002,660400,2,1,1,2,1938,83,2,1,5,2,2,25,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,4,3,3,4,3,3,3,3,4,2,5,6,3,3,3,2,2,2,2,3,2,1,1,2,1,1,2,3,2,2,2,3,1,19
66050001,660500,1,1,1,1,1971,50,5,4,5,2,9,375,6,1,1,1,31,2,1,10,1,120,180,300,1,2,10,10,20,1,1,12,5,4,5,4.67,4,5,5,3,2,3,3,5,2,2,2,3,3,3,2,1,2,2,1,1,1,1,3,2,1,3,2,2,3,2,1,1,26
66050002,660500,2,1,1,2,1976,45,5,4,5,2,7,275,5,1,1,1,25,2,1,10,2,60,60,120,1,12,10,10,20,1,1,12,5,5,5,5,4,3,5,4,3,4,4,5,3,2,2,3,2,2,1,1,2,2,1,1,1,1,3,3,1,3,3,2,3,2,1,1,26
66060001,660600,1,1,1,1,1980,41,5,4,5,2,9,375,6,1,1,1,76,2,1,10,4,60,120,180,1,15,10,10,20,1,1,5,4,5,5,4.67,4,3,4,3,3,5,5,5,5,5,2,4,2,2,2,1,2,2,1,1,1,1,3,2,1,3,3,3,3,3,1,1,25
66060002,660600,2,1,1,2,1981,40,5,4,5,2,1,0,1,2, ,0, ,1,1,10,1,60,60,120,1,2,10,20,30,1,1,24,5,6,4,5,4,4,5,4,3,5,5,5,3,2,2,3,2,2,1,1,2,2,1,1,1,1,3,3,1,3,3,3,3,2,1,1,27
66060003,660600,3,1,1,2,2007,14,3,2,1,1,1,0,1,2, ,0, ,2,1,10,3,60,120,180,1,2,10,30,40,2,1,4,4,5,4,4.33,4,3,3,3,2,6,4,4,5,2,2,5,2,2,2,1,2,2,1,1,1,1,3,2,1,3,3,3,3,3,1,1,25
66070001,660700,1,1,1,1,1959,62,4,3,5,2,9,375,6,1,1,1,31,2,1,10,4,60,60,120,1,2,10,10,20,1,1,5,5,5,5,5,5,4,5,4,3,5,4,5,2,2,2,3,2,2,2,1,2,2,1,1,1,1,3,3,3,3,2,3,3,2,1,1,26
66070002,660700,2,1,1,2,1962,59,3,2,5,2,5,175,4,1,1,1,95,2,1,10,5,20,20,40,1,12,5,10,15,1,1,10,5,5,5,5,5,4,4,3,3,5,4,5,3,2,2,3,2,2,2,1,2,2,1,1,1,1,3,3,1,3,2,3,3,2,1,1,28
66070003,660700,3,1,1,2,1985,36,5,4,5,1,7,275,5,1,1,1,39,2,1,10,1,60,120,180,1,2,20,30,50,1,1,24,5,5,5,5,4,3,4,3,2,6,4,5,2,2,2,3,2,2,2,1,2,2,1,1,1,1,3,2,1,3,2,2,3,2,1,1,26
66090001,660900,1,1,1,1,1978,43,5,4,5,2,9,375,6,1,1,1,85,1,1,10,3,60,120,180,1,2,10,10,20,1,1,7,5,5,5,5,4,3,4,4,2,5,4,5,3,2,2,3,2,2,2,1,2,2,1,1,1,1,3,3,1,3,2,3,3,2,1,1,28
66090002,660900,2,1,1,2,1978,43,5,4,5,2,1,0,1,2, ,0, ,1,1,10,1,30,60,90,1,2,10,10,20,1,1,24,5,5,5,5,3,4,4,3,2,6,4,5,3,1,1,3,2,2,2,2,2,2,1,1,1,1,3,2,1,3,2,2,3,2,1,1,26
66090003,660900,3,1,1,2,2006,15,3,2,1,1,1,0,1,2, ,0, ,1,1,10,4,30,120,150,1,2,10,30,40,1,1,6,5,5,5,5,5,4,5,2,4,6,5,5,3,1,2,3,2,2,2,1,2,2,1,1,1,1,3,3,1,3,2,3,3,3,1,1,27
66100001,661000,1,1,1,1,1935,86,2,1,5,2,2,25,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,4,5,5,4.67,4,4,4,3,2,3,3,5,3,4,5,3,2,3,3,2,2,3,2,1,1,1,2,2,2,1,3,2,2,2,3,1,18
66100002,661000,2,1,1,2,1942,79,2,1,5,2,2,25,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,4,4,3,4,3,3,4,3,5,3,3,4,2,3,3,2,2,2,2,2,1,1,1,3,2,1,2,2,2,2,2,3,1,22
66130001,661300,1,1,1,2,1970,51,4,3,5,4,5,175,4,1,1,1,44,2,1,10,3,20,20,40,1,12,10,10,20,1,1,8,4,4,5,4.33,2,2,3,3,5,4,3,4,5,5,5,4,3,3,2,2,3,3,3,3,3,3,1,2,2,1,3,1,1,3,2,2,14
66140001,661400,1,1,1,2,1969,52,4,3,5,4,5,175,4,1,1,1,44,2,1,10,3,20,20,40,1,12,10,10,20,1,1,4,5,5,4,4.67,4,5,5,5,4,6,6,5,2,2,3,3,2,3,2,1,1,2,2,1,1,1,3,3,1,3,2,3,3,2,1,1,28
66220002,662200,2,1,1,2,1930,91,2,1,5,3,2,25,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,5,5,5,5,5,5,5,4,4,5,5,5,2,1,2,2,2,2,1,2,2,1,1,2,2,2,3,3,2,3,2,3,2,2,1,1,26
66230001,662300,1,1,1,2,1937,84,2,1,5,3,1,0,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,5,5,5,5,5,5,5,4,4,5,5,5,1,1,1,1,2,2,1,1,2,2,1,2,2,2,3,3,3,3,1,3,2,2,1,1,26
66230002,662300,2,1,1,1,1975,46,4,3,5,4,11,475,7,1,1,1,91,2,1,10,1,20,30,50,1,15,30,30,60,1,1,2,6,5,5,5.33,6,6,5,5,5,6,6,6,2,1,1,2,1,1,2,2,1,1,2,1,2,2,3,3,2,2,3,3,2,2,1,1,24
66230003,662300,3,1,1,2,2002,19,5,4,1,1,1,0,1,2, ,0, ,1,1,10,1,60,60,120,1,15,10,15,25,1,1,4,6,6,5,5.67,6,6,5,5,5,6,6,6,2,1,2,2,2,2,1,1,1,2,2,1,2,2,3,3,2,3,3,3,3,2,1,1,26
66240001,662400,1,1,1,1,1959,62,4,3,5,2,11,475,7,1,1,1,31,2,1,10,5,10,10,20,1,15,5,5,10,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,1,3,2,4,4,3,1,1,31
66240002,662400,2,1,1,2,1963,58,4,3,5,2,1,0,1,2, ,0, ,2,1,10,1,40,50,90,1,12,10,10,20,1,1,36,6,6,5,5.67,5,5,5,4,4,5,5,5,2,1,1,1,1,1,2,2,1,1,2,2,1,2,3,3,2,3,3,4,2,2,1,1,26
66260001,662600,1,1,1,1,1939,82,3,2,5,2,5,175,4,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,5,5.67,6,6,5,5,5,5,6,5,2,1,2,2,2,2,1,1,2,2,1,2,1,2,3,3,2,3,3,3,3,2,1,1,26
66260002,662600,2,1,1,2,1946,75,2,1,5,2,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,5,5.67,5,5,5,4,4,5,5,5,1,1,1,1,2,2,1,2,2,1,1,2,2,2,3,3,1,2,2,3,3,2,1,1,27
66270001,662700,1,1,1,1,1970,51,4,3,5,2,10,425,7,1,3,3,51,2,1,10,1,30,40,70,1,15,10,10,20,1,1,2,6,5,5,5.33,5,5,6,5,5,6,6,6,3,3,2,2,1,2,2,1,1,2,2,1,1,1,3,3,1,2,1,3,3,2,2,2,26
66270002,662700,2,1,1,2,1970,51,4,3,5,2,1,0,1,2, ,0, ,2,1,10,5,10,20,30,1,15,5,5,10,1,1,2,5,5,5,5,6,6,5,4,4,5,5,5,1,1,2,1,2,2,2,2,1,1,2,2,1,2,3,3,1,2,2,3,3,2,1,1,27
66270003,662700,3,1,1,2,1940,81,2,1,5,3,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,5,5,5,5,5,5,4,4,4,4,4,4,1,1,1,1,2,2,1,1,2,2,1,1,2,2,3,3,1,2,1,3,3,2,1,1,28
66270004,662700,4,1,1,2,1998,23,4,3,5,1,1,0,1,2, ,0, ,2,1,10,1,60,60,120,1,15,10,20,30,3,1, ,5,6,5,5.33,5,5,6,5,5,6,6,6,2,2,1,2,2,2,1,1,1,2,2,1,2,2,4,3,3,2,1,3,3,2,1,1,27
66270005,662700,5,1,1,1,2000,21,5,4,1,1,1,0,1,2, ,0, ,2,1,10,1,40,40,80,1,15,10,15,25,2,1,2,6,5,5,5.33,5,5,5,2,3,5,4,5,2,2,1,2,2,3,2,2,1,1,2,1,2,2,3,3,1,2,2,3,2,2,1,1,26
66290001,662900,1,1,1,1,1961,60,4,3,5,3,8,325,6,1,1,1,91,2,1,10,1,30,30,60,2, , , ,0, ,2, ,5,5,5,5,5,5,5,4,4,5,5,5,2,1,2,2,2,2,2,1,1,2,2,1,2,2,3,3,1,2,2,3,3,2,1,1,27
66290003,662900,3,1,1,1,1992,29,5,4,5,1,6,225,5,1,1,1,31,2,1,10,1,30,60,90,1,15,20,30,50,1,1,4,5,6,5,5.33,5,5,5,4,4,5,5,5,2,2,1,2,2,2,2,1,1,1,2,1,2,2,3,3,2,3,3,3,4,3,2,1,25
66290004,662900,4,1,1,2,1994,27,5,4,5,1,6,225,5,1,1,1,31,2,1,10,1,30,20,50,1,15,5,20,25,1,1,2,6,6,5,5.67,6,6,6,5,5,6,6,6,2,1,2,2,3,3,2,2,2,2,1,2,2,2,3,3,2,3,3,3,3,2,1,1,26
66300001,663000,1,1,1,1,1974,47,4,3,5,4,10,425,7,1,1,1,86,2,1,10,1,30,40,70,1,12,10,10,20,1,2, ,6,6,5,5.67,5,5,6,5,5,6,6,6,1,2,1,1,3,3,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,23
66300002,663000,2,1,1,2,1952,69,2,1,5,3,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,5,5,5.33,5,5,5,4,4,6,6,6,2,2,1,2,3,2,2,1,2,2,1,2,2,2,3,3,2,3,3,2,2,2,2,1,23
66300003,663000,3,1,1,2,1996,25,4,3,5,1,6,225,5,1,1,1,41,2,1,10,1,20,20,40,1,15,10,10,20,2,1,2,6,6,5,5.67,6,6,6,5,5,6,5,6,2,2,1,1,2,2,1,1,2,2,1,1,2,2,3,3,2,2,2,2,2,2,1,1,24
66310001,663100,1,1,1,1,1959,62,5,4,5,2,5,175,4,1,3,3,24,1,1,10,4,15,15,30,1,16,10,10,20,1,1,36,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,2,2,1,1,2,1,1,1,4,4,1,4,2,4,4,2,1,1,33
66310002,663100,2,1,1,2,1964,57,5,4,5,2,9,375,6,1,3,3,28,1,1,10,4,15,15,30,1,12,15,15,30,1,1,36,7,7,7,7,7,5,7,7,7,7,7,7,2,2,1,1,2,2,1,2,1,1,2,2,1,1,4,4,1,3,1,3,3,1,1,1,32
66310003,663100,3,1,1,2,1990,31,5,4,5,1,4,125,4,1,1,1,33,1,1,9,3,30,30,60,1,2,15,15,30,1,1,24,6,6,7,6.33,6,6,7,6,7,7,6,6,1,2,2,1,1,2,2,1,1,2,2,1,1,1,4,4,2,4,2,4,4,2,1,1,32
66310004,663100,4,1,1,2,1995,26,5,4,5,1,1,0,1,2, ,0, ,1,1,9,3,60,60,120,1,2,30,30,60,1,1,24,6,6,6,6,6,6,7,7,6,7,6,6,2,2,1,1,2,2,2,2,1,1,2,1,2,1,4,4,3,4,2,4,4,2,1,2,30
66320001,663200,1,1,1,1,1937,84,2,1,5,2,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,5,5,5.33,6,6,6,5,6,6,6,5,2,3,2,2,2,2,1,2,2,1,2,3,1,2,3,3,2,3,2,3,3,2,2,1,26
66320002,663200,2,1,1,2,1939,82,2,1,5,2,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,6,6,6,7,6,6,7,7,6,2,2,1,1,1,2,2,2,1,1,2,3,2,2,3,3,2,3,1,3,3,1,1,1,29
66340001,663400,1,1,1,1,1976,45,4,3,5,2,5,175,4,1,3,3,42,2,1,10,3,30,30,60,1,2,30,30,60,1,1,36,6,6,7,6.33,6,6,5,6,7,6,6,5,3,2,2,2,2,2,1,1,1,2,2,1,2,1,4,4,2,4,2,4,4,2,1,1,32
66340002,663400,2,1,1,2,1976,45,4,3,5,2,1,0,1,1,4,4,42,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,6,6,6,7,6,6,6,6,7,2,2,1,1,2,2,2,1,1,2,1,2,1,1,3,3,2,3,2,3,3,2,1,1,27
66340003,663400,3,1,1,1,1954,67,3,2,5,2,6,225,5,1,3,3,44,2,2, , , , ,0,2, , , ,0, ,2, ,6,7,7,6.67,7,7,6,7,7,7,7,7,2,2,1,1,2,1,1,2,2,2,1,1,2,1,4,4,2,4,2,4,4,2,1,1,32
66340004,663400,4,1,1,2,1959,62,3,2,5,2,1,0,1,1,4,4,44,2,2, , , , ,0,2, , , ,0, ,2, ,7,6,7,6.67,6,6,7,6,6,7,6,6,2,2,1,1,2,2,2,1,1,2,2,1,2,2,3,3,1,3,2,4,4,1,1,1,31
66340005,663400,5,1,1,2,1934,87,2,1,5,3,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,7,6.33,6,6,6,7,7,6,6,7,2,2,1,1,1,1,1,2,2,1,2,2,1,1,3,3,2,2,2,3,3,2,1,1,26
66350002,663500,2,1,1,2,1941,80,2,1,5,3,4,125,4,1,3,3,52,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,6,6,6,7,6,6,6,6,6,2,2,1,2,2,2,2,1,1,2,2,1,2,2,3,3,2,3,2,3,3,2,1,1,27
66370001,663700,1,1,1,1,1948,73,4,3,5,2,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,6,6,6,6,7,7,6,6,7,2,2,1,1,2,2,1,1,1,2,2,1,2,2,3,3,2,3,1,3,3,1,1,1,29
66370002,663700,2,1,1,2,1958,63,5,4,5,2,6,225,5,1,1,1,24,1,1,10,4,10,10,20,2, , , ,0, ,2, ,6,6,7,6.33,6,6,6,7,7,7,7,7,3,2,2,1,2,2,2,1,2,2,1,1,2,1,4,4,1,4,2,4,4,1,1,1,34
66370003,663700,3,1,1,1,1980,41,5,4,5,1,5,175,4,1,3,3,21,2,1,9,4,20,20,40,1,2,10,10,20,1,1,36,6,6,7,6.33,7,7,6,7,6,7,7,6,2,2,1,1,2,2,2,1,1,2,1,2,1,1,4,4,2,4,2,1,4,1,1,1,30
66370004,663700,4,1,1,1,1982,39,5,4,5,1,5,175,4,1,1,1,51,1,1,9,3,15,30,45,1,2,15,15,30,1,1,36,6,6,7,6.33,7,7,6,7,7,7,6,6,2,2,1,1,2,2,1,2,1,2,1,1,2,2,4,4,1,4,2,4,4,2,1,1,33
66390001,663900,1,1,1,1,1959,62,3,2,5,2,1,0,1,2, ,0, ,2,1,10,2,10,10,20,2, , , ,0, ,2, ,7,7,7,7,7,7,6,7,7,7,7,6,2,2,1,1,2,2,2,1,1,2,2,1,2,2,4,4,2,3,2,3,3,2,2,1,28
66390002,663900,2,1,1,2,1962,59,3,2,5,2,4,125,4,1,1,1,92,2,1,10,4,5,5,10,2, , , ,0, ,2, ,6,6,6,6,6,6,7,6,6,6,6,7,2,2,2,1,2,2,2,1,2,2,1,2,1,1,4,4,2,3,2,2,4,2,1,1,29
66390003,663900,3,1,1,2,1993,28,5,4,5,1,7,275,5,1,1,1,24,2,1,10,4,30,30,60,1,2,15,15,30,1,1,24,6,6,6,6,6,6,7,7,6,6,6,7,2,2,1,1,2,2,1,1,2,2,1,2,2,2,4,4,1,4,2,4,4,2,1,1,33
66390004,663900,4,1,1,2,1988,33,5,4,5,1,5,175,4,1,1,1,39,2,1,10,4,30,30,60,1,2,15,15,30,2,1,36,6,7,7,6.67,7,7,6,6,7,7,7,7,2,2,1,1,2,2,2,1,1,2,1,2,1,1,4,4,2,4,2,4,4,2,1,1,32
66400001,664000,1,1,1,1,1933,88,5,4,5,2,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,6,6,7,6,6,6,6,6,7,1,1,1,1,2,2,2,1,1,2,2,1,2,2,4,3,2,4,2,4,4,2,2,2,29
66400002,664000,2,0,1,2,1933,88,2,1,5,2,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,6,6,6,7,7,6,6,7,7,2,1,1,1,2,2,1,2,2,1,1,2,2,1,4,3,1,3,1,3,3,1,2,1,30
66410001,664100,1,1,1,1,1953,68,4,3,5,2,7,275,5,1,3,3,61,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,7,6.33,6,6,6,7,7,7,7,6,1,1,2,1,1,2,2,1,2,2,1,1,2,1,3,3,2,3,1,3,4,1,1,1,30
66410002,664100,2,1,1,2,1959,62,3,2,5,2,1,0,1,1,4,4,61,2,1,10,4,5,10,15,2, , , ,0, ,2, ,6,6,6,6,6,7,7,6,6,6,7,6,1,2,1,1,2,1,1,2,1,1,2,1,2,2,3,3,1,3,1,4,2,1,1,1,30
66420001,664200,1,1,1,1,1969,52,5,4,5,2,10,425,7,1,2,2,28,2,1,10,4,30,30,60,1,12,30,30,60,1,1,36,7,7,7,7,7,6,7,7,7,7,7,7,2,2,1,1,1,1,2,1,2,1,1,1,1,1,4,4,1,4,2,4,4,4,1,1,31
66420002,664200,2,1,1,2,1975,46,4,3,5,2,6,225,5,1,3,3,42,2,1,10,3,30,30,60,1,2,30,30,60,1,1,36,7,7,7,7,7,7,7,6,7,6,7,7,2,1,1,1,1,2,2,1,1,2,2,1,2,1,4,4,1,3,1,4,4,2,1,1,33
66420003,664200,3,1,1,1,2001,20,5,4,1,1,1,0,1,2, ,0, ,2,1,10,1,60,60,120,1,2,60,60,120,1,1,24,7,6,6,6.33,6,6,7,6,6,6,6,7,2,2,1,1,2,3,2,2,1,2,1,1,2,1,3,3,1,3,2,4,4,2,1,1,30
66420004,664200,4,1,1,2,2002,19,5,4,1,1,1,0,1,2, ,0, ,2,1,10,1,60,60,120,1,2,30,30,60,1,1,24,7,6,6,6.33,7,7,6,6,7,7,6,6,1,2,1,1,2,1,1,2,2,1,1,2,1,1,4,4,1,3,2,4,4,1,2,1,32
66420005,664200,5,1,1,2,1931,90,2,1,5,3,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,5,5,5,5,6,5,5,5,5,5,5,6,3,3,2,3,2,3,2,2,3,3,2,2,1,1,3,3,2,3,2,3,3,1,1,1,28
66440001,664400,1,1,1,1,1960,61,2,1,5,2,6,225,5,1,3,3,42,2,2, , , , ,0,1,12,0,10,10,1,2, ,6,6,6,6,6,7,6,6,7,6,6,6,2,1,2,2,2,2,1,2,2,1,1,2,2,1,3,3,2,3,1,3,3,1,2,1,28
66440002,664400,2,1,1,2,1962,59,2,1,5,2,4,125,4,1,1,1,93,2,1,10,6,10,10,20,2, , , ,0, ,2, ,6,7,7,6.67,7,7,6,6,7,7,7,6,2,2,1,1,2,2,1,1,2,1,2,1,1,2,4,4,1,3,1,3,3,1,2,1,31
66440003,664400,3,1,1,1,1932,89,2,1,5,2,1,0,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,6,7,7,6.67,7,7,6,7,7,7,6,6,1,1,2,1,2,2,1,1,1,2,2,1,1,1,4,4,1,3,2,3,3,2,1,1,30
66440004,664400,4,1,1,2,1939,82,2,1,5,2,1,0,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,6,7,6,6.33,6,6,6,7,7,7,7,6,1,1,1,1,2,1,2,1,1,1,2,1,1,1,3,3,1,3,2,3,3,2,1,1,28
66450001,664500,1,1,1,2,1932,89,2,1,5,3,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,6,6,7,7,7,6,7,7,6,2,2,1,1,2,1,1,2,2,3,1,1,1,1,3,3,2,3,2,3,3,1,1,1,28
66470001,664700,1,1,1,1,1933,88,2,1,5,2,3,75,3,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,6,6,5,5.67,6,6,5,6,6,6,6,5,2,1,2,1,2,2,1,2,1,2,2,2,2,2,3,3,2,3,2,3,4,2,1,1,28
66470002,664700,2,1,1,2,1933,88,2,1,5,2,1,0,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,7,7,6,6.67,6,7,7,6,6,6,7,7,2,2,1,1,2,2,1,2,2,1,1,2,2,1,3,3,1,3,1,4,3,1,2,1,30
66480001,664800,1,1,1,1,1978,43,4,3,5,2,8,325,6,1,1,1,31,1,1,10,4,30,30,60,1,2,30,30,60,1,1,24,7,7,7,7,7,6,7,7,6,7,7,6,2,1,1,1,2,1,2,2,1,1,1,2,1,1,4,3,2,4,1,4,2,1,2,1,30
66480002,664800,2,1,1,2,1984,37,4,3,5,2,6,225,5,1,1,1,31,1,1,10,5,30,30,60,1,12,30,30,60,2,1,24,6,7,7,6.67,7,7,6,7,7,7,7,7,2,1,1,2,2,1,1,2,1,1,1,2,1,1,4,4,1,3,2,4,4,1,1,1,33
66480003,664800,3,1,1,2,2007,14,3,2,1,1,1,0,1,2, ,0, ,1,1,10,5,0,60,60,1,2,30,60,90,1,2, ,7,7,7,7,7,7,7,7,7,7,7,7,1,1,2,1,1,1,2,2,1,2,1,1,2,1,4,3,1,4,1,4,4,1,1,1,34
66490001,664900,1,1,1,1,1937,84,2,1,5,2,3,75,3,1,1,1,93,2,2, , , , ,0,2, , , ,0, ,2, ,6,6,6,6,6,5,6,6,6,6,6,5,2,2,1,1,2,2,1,1,2,2,1,1,1,1,3,3,1,3,1,3,3,2,1,1,29
66490002,664900,2,1,1,2,1942,79,2,1,5,2,1,0,1,2, ,0, ,2,1,10,2,15,15,30,2, , , ,0, ,2, ,7,6,6,6.33,7,7,6,7,6,6,7,7,2,2,1,2,2,2,2,1,2,1,2,1,1,1,3,3,1,3,2,3,3,1,1,1,29
66500001,665000,1,1,1,2,1929,92,2,1,5,3,2,25,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,5,6,5,5.33,5,5,6,5,5,5,5,5,2,2,3,2,2,2,3,2,1,1,1,2,1,1,3,3,1,2,3,3,2,1,1,1,26
66510001,665100,1,1,1,1,1976,45,4,3,5,2,15,675,8,1,3,3,52,2,1,10,1,60,120,180,2, , , ,0, ,1,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,2,2,2,2,2,1,2,2,3,2,2,20
66510002,665100,2,1,1,2,1979,42,3,2,5,2,6,225,5,1,1,1,39,1,1,10,1,60,120,180,2, , , ,0, ,1,36,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,22
66520001,665200,1,1,1,1,1942,79,2,1,5,2,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,5,6,6,5.67,5,5,6,5,6,5,5,5,3,3,3,3,2,3,2,2,1,2,2,2,2,2,3,2,1,3,1,3,3,2,1,1,28
66520002,665200,2,1,1,2,1943,78,2,1,5,2,1,0,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,6,7,7,6.67,6,6,7,7,6,6,6,7,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,3,1,2,3,1,1,1,27
