key,key1
1000937CS1000034,1000937CS100003
1000418CS1000084,1000418CS100008
1001270CS1000074,1001270CS100007
1000689CS3000224,1000689CS300022
1000361CS2000054,1000361CS200005
1000475CS1000094,1000475CS100009
1001066CS1000084,1001066CS100008
1000887CS1000014,1000887CS100001
1000305CS2000194,1000305CS200019
1000106CS3000074,1000106CS300007
1000047CS3000074,1000047CS300007
1001295CS3000294,1001295CS300029
1000901CS3000224,1000901CS300022
1000073CS1000084,1000073CS100008
1001485CS1000094,1001485CS100009
1000945CS2000174,1000945CS200017
1001039CS1000084,1001039CS100008
1001220CS2000164,1001220CS200016
1000214CS2000254,1000214CS200025
1000824CS3000014,1000824CS300001
1001252CS2000374,1001252CS200037
1001245CS1000014,1001245CS100001
1001201CS1000074,1001201CS100007
1000543CS2000174,1000543CS200017
1000541CS1000094,1000541CS100009
1000578CS3000024,1000578CS300002
1001093CS3000214,1001093CS300021
1000980CS2000374,1000980CS200037
1000343CS3000064,1000343CS300006
1001226CS3000334,1001226CS300033
1001218CS3000224,1001218CS300022
1001364CS3000114,1001364CS300011
1000277CS1000084,1000277CS100008
1000152CS3000114,1000152CS300011
1000341CS1000014,1000341CS100001
1001251CS1000014,1001251CS100001
1000743CS3000104,1000743CS300010
1000462CS2000034,1000462CS200003
1000884CS3000024,1000884CS300002
1001103CS2000294,1001103CS200029
1001111CS2000244,1001111CS200024
1000748CS2000054,1000748CS200005
1000022CS3000324,1000022CS300032
1000543CS1000104,1000543CS100010
1001249CS2000064,1001249CS200006
1001203CS1000044,1001203CS100004
1001452CS2000374,1001452CS200037
1000932CS2000054,1000932CS200005
1000129CS1000074,1000129CS100007
1001190CS2000084,1001190CS200008
1000287CS1000054,1000287CS100005
1000275CS3000024,1000275CS300002
1000278CS2000014,1000278CS200001
1000488CS1000014,1000488CS100001
1001390CS2000084,1001390CS200008
1000803CS3000024,1000803CS300002
1000870CS1000064,1000870CS100006
1000919CS1000104,1000919CS100010
1001420CS3000174,1001420CS300017
1000914CS1000074,1000914CS100007
1000849CS1000084,1000849CS100008
1000003CS1000064,1000003CS100006
1000382CS2000254,1000382CS200025
1000419CS3000014,1000419CS300001
1000955CS3000074,1000955CS300007
1000604CS1000074,1000604CS100007
1000567CS3000174,1000567CS300017
1000942CS1000094,1000942CS100009
1001411CS2000084,1001411CS200008
1000949CS2000314,1000949CS200031
1000635CS2000034,1000635CS200003
1000336CS2000344,1000336CS200034
1001202CS2000304,1001202CS200030
1000131CS3000334,1000131CS300033
1001332CS2000284,1001332CS200028
1000600CS2000374,1000600CS200037
1000761CS2000054,1000761CS200005
1000300CS2000074,1000300CS200007
1000322CS3000224,1000322CS300022
1000447CS1000084,1000447CS100008
1001390CS1000024,1001390CS100002
1001025CS3000114,1001025CS300011
1000771CS2000294,1000771CS200029
1001062CS3000284,1001062CS300028
1001030CS1000014,1001030CS100001
1001098CS2000374,1001098CS200037
1001420CS3000094,1001420CS300009
1001221CS2000024,1001221CS200002
1000548CS3000044,1000548CS300004
1001258CS2000294,1001258CS200029
1000425CS1000094,1000425CS100009
1000521CS2000304,1000521CS200030
1000587CS1000054,1000587CS100005
1000993CS2000284,1000993CS200028
1001490CS3000104,1001490CS300010
1000594CS2000164,1000594CS200016
1001254CS2000194,1001254CS200019
1000681CS2000284,1000681CS200028
1001092CS1000044,1001092CS100004
1000093CS2000254,1000093CS200025
1000106CS1000084,1000106CS100008
1000338CS2000014,1000338CS200001
1000733CS3000204,1000733CS300020
1001134CS3000214,1001134CS300021
1000783CS1000104,1000783CS100010
1000745CS1000104,1000745CS100010
1001069CS1000054,1001069CS100005
1000934CS3000334,1000934CS300033
1001140CS1000024,1001140CS100002
1000214CS3000014,1000214CS300001
1001263CS2000014,1001263CS200001
1001086CS1000104,1001086CS100010
1000523CS3000024,1000523CS300002
1000608CS3000044,1000608CS300004
1001110CS3000024,1001110CS300002
1001397CS1000094,1001397CS100009
1001056CS1000084,1001056CS100008
1000951CS1000084,1000951CS100008
1000422CS1000074,1000422CS100007
1001048CS2000084,1001048CS200008
1001260CS2000074,1001260CS200007
1001367CS2000164,1001367CS200016
1001175CS2000174,1001175CS200017
1000348CS1000084,1000348CS100008
1000859CS1000044,1000859CS100004
1000875CS2000304,1000875CS200030
1001353CS1000094,1001353CS100009
1000661CS3000084,1000661CS300008
1000914CS2000074,1000914CS200007
1001255CS1000074,1001255CS100007
1001164CS2000054,1001164CS200005
1000728CS2000344,1000728CS200034
1001044CS1000034,1001044CS100003
1000163CS3000274,1000163CS300027
1000597CS1000094,1000597CS100009
1000077CS1000014,1000077CS100001
1001023CS3000014,1001023CS300001
1001289CS3000284,1001289CS300028
1000454CS3000014,1000454CS300001
1000804CS2000164,1000804CS200016
1001460CS2000314,1001460CS200031
1000775CS1000094,1000775CS100009
1000360CS3000104,1000360CS300010
1000278CS2000074,1000278CS200007
1000216CS3000024,1000216CS300002
1001479CS1000014,1001479CS100001
1001479CS2000064,1001479CS200006
1001159CS2000054,1001159CS200005
1000644CS3000194,1000644CS300019
1000786CS2000314,1000786CS200031
1001105CS3000184,1001105CS300018
1000027CS2000344,1000027CS200034
1001039CS2000034,1001039CS200003
1000020CS1000084,1000020CS100008
1000165CS1000104,1000165CS100010
1000310CS1000094,1000310CS100009
1001134CS1000064,1001134CS100006
1000926CS2000084,1000926CS200008
1001420CS3000224,1001420CS300022
1001118CS3000224,1001118CS300022
1000923CS3000204,1000923CS300020
1000556CS2000054,1000556CS200005
1000658CS2000034,1000658CS200003
1001353CS3000314,1001353CS300031
1001105CS3000024,1001105CS300002
1000871CS2000254,1000871CS200025
1001058CS1000054,1001058CS100005
1000583CS1000094,1000583CS100009
1000523CS3000164,1000523CS300016
1000752CS2000304,1000752CS200030
1001030CS2000304,1001030CS200030
1000480CS2000374,1000480CS200037
1000127CS3000364,1000127CS300036
1001172CS1000084,1001172CS100008
1000595CS1000014,1000595CS100001
1000425CS2000314,1000425CS200031
1000366CS3000224,1000366CS300022
1001095CS3000144,1001095CS300014
1001141CS2000014,1001141CS200001
1000348CS3000214,1000348CS300021
1000098CS1000074,1000098CS100007
1001191CS2000284,1001191CS200028
1000078CS3000024,1000078CS300002
1000098CS3000104,1000098CS300010
1001096CS3000044,1001096CS300004
1000852CS3000114,1000852CS300011
1001171CS1000014,1001171CS100001
1001259CS3000014,1001259CS300001
1001160CS1000054,1001160CS100005
1000951CS2000084,1000951CS200008
1000079CS3000034,1000079CS300003
1001133CS3000044,1001133CS300004
1000724CS2000174,1000724CS200017
1000425CS1000064,1000425CS100006
1000159CS3000014,1000159CS300001
1001078CS2000034,1001078CS200003
1001135CS2000064,1001135CS200006
1000334CS2000054,1000334CS200005
1000362CS3000014,1000362CS300001
1001099CS2000374,1001099CS200037
1000828CS3000224,1000828CS300022
1000654CS1000014,1000654CS100001
1000620CS3000024,1000620CS300002
1001266CS1000014,1001266CS100001
1001198CS3000334,1001198CS300033
1000423CS1000074,1000423CS100007
1001193CS1000094,1001193CS100009
1000861CS2000014,1000861CS200001
1000800CS1000094,1000800CS100009
1000800CS3000144,1000800CS300014
1000247CS1000044,1000247CS100004
1000029CS3000014,1000029CS300001
1000642CS1000014,1000642CS100001
1001049CS3000364,1001049CS300036
1000010CS1000084,1000010CS100008
1001448CS3000164,1001448CS300016
1000647CS2000374,1000647CS200037
1000292CS1000064,1000292CS100006
1000534CS2000294,1000534CS200029
1000100CS1000074,1000100CS100007
1000671CS3000114,1000671CS300011
1000675CS3000074,1000675CS300007
1001289CS3000064,1001289CS300006
1000155CS1000094,1000155CS100009
1000299CS1000034,1000299CS100003
1001447CS3000184,1001447CS300018
1001430CS3000224,1001430CS300022
1001046CS3000174,1001046CS300017
1000872CS1000034,1000872CS100003
1001133CS3000334,1001133CS300033
1000380CS2000074,1000380CS200007
1000985CS3000074,1000985CS300007
1000945CS2000084,1000945CS200008
1001156CS2000374,1001156CS200037
1000931CS1000014,1000931CS100001
1000679CS3000364,1000679CS300036
1000244CS2000304,1000244CS200030
1000769CS3000094,1000769CS300009
1001183CS2000054,1001183CS200005
1001040CS1000104,1001040CS100010
1000011CS2000344,1000011CS200034
1000378CS1000094,1000378CS100009
1000759CS3000014,1000759CS300001
1000512CS3000244,1000512CS300024
1000953CS3000014,1000953CS300001
1000998CS1000094,1000998CS100009
1001254CS3000224,1001254CS300022
1000658CS3000184,1000658CS300018
1000839CS3000014,1000839CS300001
1000259CS3000034,1000259CS300003
1000306CS3000114,1000306CS300011
1000337CS1000014,1000337CS100001
1000451CS3000184,1000451CS300018
1000772CS3000044,1000772CS300004
1001461CS3000104,1001461CS300010
1000870CS1000084,1000870CS100008
1000934CS3000354,1000934CS300035
1001225CS3000114,1001225CS300011
1000377CS2000014,1000377CS200001
1001248CS2000264,1001248CS200026
1000600CS2000064,1000600CS200006
1001010CS3000184,1001010CS300018
1001430CS2000074,1001430CS200007
1001153CS2000074,1001153CS200007
1001459CS1000094,1001459CS100009
1000819CS3000024,1000819CS300002
1001475CS3000114,1001475CS300011
1000189CS3000354,1000189CS300035
1000186CS2000284,1000186CS200028
1000704CS3000104,1000704CS300010
1000956CS1000054,1000956CS100005
1001412CS3000084,1001412CS300008
1000639CS1000044,1000639CS100004
1001300CS2000084,1001300CS200008
1001095CS2000314,1001095CS200031
1000621CS3000024,1000621CS300002
1001207CS3000224,1001207CS300022
1000052CS1000064,1000052CS100006
1001304CS3000334,1001304CS300033
1000283CS2000164,1000283CS200016
1000737CS1000064,1000737CS100006
1000698CS1000064,1000698CS100006
1000869CS2000054,1000869CS200005
1001052CS2000174,1001052CS200017
1001064CS2000174,1001064CS200017
1000226CS2000194,1000226CS200019
1000986CS1000064,1000986CS100006
1001478CS3000044,1001478CS300004
1000182CS1000024,1000182CS100002
1000637CS1000024,1000637CS100002
1001306CS3000094,1001306CS300009
1000226CS3000074,1000226CS300007
1000442CS3000184,1000442CS300018
1001028CS2000074,1001028CS200007
1000889CS1000024,1000889CS100002
1001262CS1000034,1001262CS100003
1000385CS2000084,1000385CS200008
1000849CS3000214,1000849CS300021
1000639CS2000374,1000639CS200037
1000561CS1000064,1000561CS100006
1000711CS3000114,1000711CS300011
1000621CS1000084,1000621CS100008
1000042CS1000014,1000042CS100001
1000248CS3000114,1000248CS300011
1001135CS2000374,1001135CS200037
1001379CS3000074,1001379CS300007
1000435CS1000084,1000435CS100008
1001467CS1000094,1001467CS100009
1000825CS1000074,1000825CS100007
1000131CS3000014,1000131CS300001
1001065CS3000184,1001065CS300018
1000221CS1000034,1000221CS100003
1001193CS1000014,1001193CS100001
1000220CS2000074,1000220CS200007
1001242CS2000194,1001242CS200019
1000415CS1000094,1000415CS100009
1000119CS1000094,1000119CS100009
1000627CS3000024,1000627CS300002
1000123CS1000094,1000123CS100009
1000104CS2000074,1000104CS200007
1000238CS2000254,1000238CS200025
1000469CS1000054,1000469CS100005
1000710CS3000184,1000710CS300018
1000812CS1000074,1000812CS100007
1001303CS3000044,1001303CS300004
1001073CS3000214,1001073CS300021
1000002CS1000024,1000002CS100002
1001458CS2000314,1001458CS200031
1001258CS3000224,1001258CS300022
1000523CS3000224,1000523CS300022
1000559CS2000294,1000559CS200029
1000566CS2000284,1000566CS200028
1001243CS2000284,1001243CS200028
1000997CS1000084,1000997CS100008
1001267CS3000154,1001267CS300015
1000667CS3000184,1000667CS300018
1000038CS2000374,1000038CS200037
1001195CS3000114,1001195CS300011
1000728CS3000364,1000728CS300036
1001248CS1000014,1001248CS100001
1000932CS1000034,1000932CS100003
1000593CS3000184,1000593CS300018
1000408CS1000064,1000408CS100006
1000541CS2000254,1000541CS200025
1001480CS2000374,1001480CS200037
1001010CS2000034,1001010CS200003
1001274CS1000014,1001274CS100001
1001419CS1000014,1001419CS100001
1001021CS2000284,1001021CS200028
1000733CS2000194,1000733CS200019
1000163CS3000074,1000163CS300007
1001339CS3000224,1001339CS300022
1001257CS1000024,1001257CS100002
1001180CS3000174,1001180CS300017
1000731CS3000364,1000731CS300036
1000068CS1000094,1000068CS100009
1001135CS3000334,1001135CS300033
1001242CS3000144,1001242CS300014
1001086CS3000044,1001086CS300004
1001394CS3000214,1001394CS300021
1001087CS1000074,1001087CS100007
1000941CS2000054,1000941CS200005
1001186CS3000144,1001186CS300014
1001150CS3000164,1001150CS300016
1000146CS2000284,1000146CS200028
1000288CS3000044,1000288CS300004
1000335CS3000014,1000335CS300001
1001183CS3000044,1001183CS300004
1000785CS2000304,1000785CS200030
1000865CS1000104,1000865CS100010
1001220CS3000154,1001220CS300015
1000022CS2000194,1000022CS200019
1001324CS2000074,1001324CS200007
1000619CS2000074,1000619CS200007
1000581CS1000014,1000581CS100001
1001483CS2000084,1001483CS200008
1000078CS2000164,1000078CS200016
1000616CS2000014,1000616CS200001
1000673CS1000024,1000673CS100002
1000134CS3000314,1000134CS300031
1001334CS3000014,1001334CS300001
1000349CS3000284,1000349CS300028
1001013CS3000154,1001013CS300015
1000869CS3000224,1000869CS300022
1001253CS2000064,1001253CS200006
1000410CS3000024,1000410CS300002
1001041CS1000034,1001041CS100003
1001179CS2000314,1001179CS200031
1001169CS1000024,1001169CS100002
1001462CS1000014,1001462CS100001
1001265CS3000104,1001265CS300010
1000167CS3000024,1000167CS300002
1001155CS2000174,1001155CS200017
1000312CS2000284,1000312CS200028
1000486CS2000314,1000486CS200031
1000764CS1000094,1000764CS100009
1000830CS2000254,1000830CS200025
1001034CS2000074,1001034CS200007
1001475CS1000074,1001475CS100007
1001066CS3000284,1001066CS300028
1000376CS3000024,1000376CS300002
1000387CS3000114,1000387CS300011
1000415CS2000254,1000415CS200025
1001480CS1000014,1001480CS100001
1001097CS3000024,1001097CS300002
1000652CS3000024,1000652CS300002
1001447CS3000074,1001447CS300007
1000488CS3000364,1000488CS300036
1001153CS3000244,1001153CS300024
1000802CS2000304,1000802CS200030
1000858CS1000104,1000858CS100010
1001223CS3000224,1001223CS300022
1001241CS2000054,1001241CS200005
1001244CS3000114,1001244CS300011
1000434CS3000024,1000434CS300002
1000199CS2000014,1000199CS200001
1000979CS3000334,1000979CS300033
1000797CS3000334,1000797CS300033
1001209CS1000074,1001209CS100007
1000138CS3000024,1000138CS300002
1000247CS1000074,1000247CS100007
1001180CS2000054,1001180CS200005
1000732CS3000184,1000732CS300018
1000830CS3000064,1000830CS300006
1000209CS1000014,1000209CS100001
1000899CS3000114,1000899CS300011
1000195CS3000184,1000195CS300018
1001328CS3000114,1001328CS300011
1000619CS3000044,1000619CS300004
1000530CS3000224,1000530CS300022
1001412CS3000224,1001412CS300022
1000592CS1000054,1000592CS100005
1001149CS3000014,1001149CS300001
1000680CS1000104,1000680CS100010
1000759CS1000054,1000759CS100005
1000452CS1000044,1000452CS100004
1000500CS1000014,1000500CS100001
1001025CS3000074,1001025CS300007
1000394CS2000164,1000394CS200016
1000881CS1000084,1000881CS100008
1000911CS1000094,1000911CS100009
1000946CS1000074,1000946CS100007
1001418CS2000284,1001418CS200028
1001264CS3000184,1001264CS300018
1000086CS3000074,1000086CS300007
1000293CS1000064,1000293CS100006
1000272CS1000094,1000272CS100009
1000311CS2000284,1000311CS200028
1001440CS1000074,1001440CS100007
1001441CS3000324,1001441CS300032
1000869CS1000104,1000869CS100010
1000890CS1000044,1000890CS100004
1001327CS3000014,1001327CS300001
1000178CS2000054,1000178CS200005
1000541CS3000024,1000541CS300002
1000962CS3000074,1000962CS300007
1000988CS2000264,1000988CS200026
1000621CS1000014,1000621CS100001
1000069CS1000104,1000069CS100010
1001340CS3000164,1001340CS300016
1000320CS1000064,1000320CS100006
1000461CS3000014,1000461CS300001
1001458CS3000154,1001458CS300015
1001030CS2000084,1001030CS200008
1000221CS1000044,1000221CS100004
1000940CS3000174,1000940CS300017
1000674CS3000334,1000674CS300033
1000254CS3000204,1000254CS300020
1001357CS1000054,1001357CS100005
1001182CS1000054,1001182CS100005
1000566CS3000114,1000566CS300011
1001395CS1000034,1001395CS100003
1001253CS2000164,1001253CS200016
1001225CS3000074,1001225CS300007
1001439CS3000014,1001439CS300001
1001440CS3000204,1001440CS300020
1000743CS3000114,1000743CS300011
1001330CS2000064,1001330CS200006
1000963CS2000314,1000963CS200031
1001101CS2000054,1001101CS200005
1001058CS3000364,1001058CS300036
1000929CS2000174,1000929CS200017
1000826CS2000244,1000826CS200024
1000048CS3000224,1000048CS300022
1000644CS2000064,1000644CS200006
1000957CS2000374,1000957CS200037
1000976CS2000034,1000976CS200003
1000550CS1000074,1000550CS100007
1000016CS2000084,1000016CS200008
1001089CS3000024,1001089CS300002
1000812CS1000014,1000812CS100001
1001198CS3000114,1001198CS300011
1000047CS3000224,1000047CS300022
1001295CS1000014,1001295CS100001
1000999CS1000014,1000999CS100001
1000514CS1000014,1000514CS100001
1000853CS3000074,1000853CS300007
1000380CS2000314,1000380CS200031
1001103CS1000064,1001103CS100006
1000049CS3000184,1000049CS300018
1000015CS1000104,1000015CS100010
