pid,hid,housenum,gender,age,school,income,home,internet,game,social,shop,comm,tv,movie-ott,study-book,info-search,other
58160005,581600,5,1,35,5,5,915,75,55.00000002,0,0,19.99999998,0,0,0,0,0
58170001,581700,1,1,44,5,5,685.0000002,25.00000002,0,0,0,19.99999998,0,0,0,4.99999998,0
58170002,581700,2,2,40,5,4,769.9999998,19.99999998,0,0,0,15,0,0,0,4.99999998,0
58170003,581700,3,1,14,3,1,990,145,125,0,0,19.99999998,0,0,0,0,0
58170004,581700,4,1,13,3,1,1045,115,100,0,0,15,0,0,0,0,0
58180001,581800,1,2,70,4,4,545,30,0,0,0,30,0,0,0,0,0
58190001,581900,1,2,51,4,4,685.0000002,19.99999998,0,0,0,19.99999998,0,0,0,0,0
58210001,582100,1,1,40,5,7,724.9999998,120,0,30,25.00000002,40.00000002,0,0,0,25.00000002,0
58210002,582100,2,2,41,5,5,870,170,0,10.00000002,70.00000002,25.00000002,0,49.99999998,0,15,0
58210003,582100,3,1,13,3,1,1215,415,170,10.00000002,0,10.00000002,0,25.00000002,180,19.99999998,0
58210004,582100,4,2,9,2,1,1265,265,70.00000002,0,0,0,0,15,160,10.00000002,10.00000002
58220001,582200,1,1,55,4,8,760.0000002,110,19.99999998,15,19.99999998,10.00000002,0,0,0,19.99999998,25.00000002
58220002,582200,2,2,55,4,1,739.9999998,49.99999998,0,0,40.00000002,10.00000002,0,0,0,0,0
58220004,582200,4,2,27,5,5,739.9999998,225,0,70.00000002,0,45,0,60,0,0,49.99999998
58230001,582300,1,1,44,5,6,790.0000002,160,0,60,0,49.99999998,0,34.99999998,0,0,15
58230002,582300,2,2,40,5,5,1040,205,0,60,49.99999998,30,4.99999998,49.99999998,0,0,10.00000002
58240001,582400,1,1,50,5,7,949.9999998,185,0,64.99999998,10.00000002,19.99999998,0,40.00000002,0,10.00000002,40.00000002
58240002,582400,2,2,49,5,5,1010,240,0,85.00000002,0,19.99999998,0,110,0,0,25.00000002
58250001,582500,1,1,46,5,7,949.9999998,200,75,40.00000002,10.00000002,49.99999998,0,15,0,0,10.00000002
58250002,582500,2,2,51,5,4,1040,135,10.00000002,64.99999998,0,30,0,19.99999998,0,10.00000002,0
58260001,582600,1,1,52,5,7,1055,105,0,64.99999998,0,19.99999998,0,0,0,0,19.99999998
58260002,582600,2,2,50,5,5,750,125,0,64.99999998,0,40.00000002,0,0,0,0,19.99999998
58280001,582800,1,1,54,5,7,895.0000002,94.99999998,0,45,0,10.00000002,0,0,0,15,25.00000002
58290001,582900,1,1,45,5,6,765,85.00000002,0,0,0,70.00000002,0,15,0,0,0
58290002,582900,2,2,32,5,6,805.0000002,60,34.99999998,0,0,19.99999998,0,0,0,4.99999998,0
58300001,583000,1,1,54,5,6,784.9999998,100,0,45,0,34.99999998,0,0,0,0,19.99999998
58310001,583100,1,1,82,3,3,1120,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58310002,583100,2,2,82,3,1,1175,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58330001,583300,1,1,51,4,5,720,30,0,0,0,30,0,0,0,0,0
58330002,583300,2,2,45,4,1,1090,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58330003,583300,3,1,23,5,1,790.0000002,19.99999998,0,0,0,19.99999998,0,0,0,0,0
58330004,583300,4,2,21,5,1,979.9999998,45,0,0,0,4.99999998,0,0,40.00000002,0,0
58340001,583400,1,1,55,4,5,945,30,0,0,0,30,0,0,0,0,0
58340002,583400,2,2,51,4,1,1195,34.99999998,0,0,0,34.99999998,0,0,0,0,0
58340004,583400,4,2,22,5,1,1030,25.00000002,0,0,0,25.00000002,0,0,0,0,0
58350001,583500,1,1,53,4,5,970.0000002,40.00000002,0,0,0,30,0,0,0,10.00000002,0
58350002,583500,2,2,48,4,1,1030,30,0,0,0,15,0,4.99999998,0,10.00000002,0
58350006,583500,6,1,21,5,1,1070,165,120,4.99999998,4.99999998,15,0,10.00000002,0,10.00000002,0
58350007,583500,7,1,14,3,1,1390,190,130,4.99999998,0,15,0,10.00000002,0,30,0
58360001,583600,1,1,61,4,6,790.0000002,30,0,0,0,30,0,0,0,0,0
58360002,583600,2,2,61,3,1,1135,19.99999998,0,0,0,19.99999998,0,0,0,0,0
58360003,583600,3,2,33,5,5,799.9999998,19.99999998,0,0,0,19.99999998,0,0,0,0,0
58360005,583600,5,1,28,5,5,810,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58370001,583700,1,1,66,4,5,750,25.00000002,0,0,0,25.00000002,0,0,0,0,0
58370002,583700,2,2,63,3,1,1170,19.99999998,0,0,0,19.99999998,0,0,0,0,0
58380001,583800,1,1,71,3,4,750,19.99999998,0,0,0,19.99999998,0,0,0,0,0
58400001,584000,1,2,69,3,3,1260,30,0,0,0,30,0,0,0,0,0
58410001,584100,1,1,66,4,4,889.9999998,30,0,0,0,15,0,0,0,15,0
58410002,584100,2,2,65,3,1,880.0000002,15,0,0,0,15,0,0,0,0,0
58420001,584200,1,1,69,2,4,880.0000002,10.00000002,0,0,0,10.00000002,0,0,0,0,0
58420002,584200,2,2,66,2,1,955.0000002,10.00000002,0,0,0,10.00000002,0,0,0,0,0
58430002,584300,2,2,63,2,3,910.0000002,19.99999998,0,0,0,15,0,0,0,4.99999998,0
58450002,584500,2,2,79,2,4,859.9999998,15,0,0,0,15,0,0,0,0,0
58460001,584600,1,1,60,3,4,889.9999998,15,0,0,0,15,0,0,0,0,0
58460002,584600,2,2,52,3,1,985.0000002,25.00000002,0,0,0,19.99999998,0,0,0,4.99999998,0
58470001,584700,1,1,71,3,4,859.9999998,15,0,0,0,15,0,0,0,0,0
58470002,584700,2,2,64,2,1,919.9999998,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58480001,584800,1,1,39,4,5,675,15,10.00000002,0,0,4.99999998,0,0,0,0,0
58480002,584800,2,2,33,4,3,690,25.00000002,0,19.99999998,0,0,0,0,4.99999998,0,0
58480003,584800,3,1,10,2,1,885,110,105,0,0,4.99999998,0,0,0,0,0
58490001,584900,1,1,76,2,3,949.9999998,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58490002,584900,2,2,72,2,2,979.9999998,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58500001,585000,1,1,84,2,3,870,10.00000002,0,0,0,10.00000002,0,0,0,0,0
58500002,585000,2,2,82,2,2,910.0000002,15,0,0,0,15,0,0,0,0,0
58530001,585300,1,2,73,2,3,1045,0,0,0,0,0,0,0,0,0,0
58560001,585600,1,2,72,2,3,1100,0,0,0,0,0,0,0,0,0,0
58580002,585800,2,2,76,2,3,1095,0,0,0,0,0,0,0,0,0,0
58590001,585900,1,1,78,3,4,1020,0,0,0,0,0,0,0,0,0,0
58590002,585900,2,2,72,3,2,1070,0,0,0,0,0,0,0,0,0,0
58600001,586000,1,1,73,3,5,1090,0,0,0,0,0,0,0,0,0,0
58600002,586000,2,2,67,2,2,1075,0,0,0,0,0,0,0,0,0,0
58600003,586000,3,1,47,4,4,1005,64.99999998,40.00000002,0,0,4.99999998,0,0,0,19.99999998,0
58600004,586000,4,2,46,4,1,1060,45,19.99999998,0,0,10.00000002,0,10.00000002,0,4.99999998,0
58600005,586000,5,2,16,4,1,810,170,0,4.99999998,0,0,0,0,125,40.00000002,0
58600006,586000,6,2,15,3,1,870,195,0,0,0,4.99999998,0,0,140,49.99999998,0
58600007,586000,7,2,12,2,1,814.9999998,34.99999998,19.99999998,0,0,4.99999998,0,0,0,10.00000002,0
58620001,586200,1,1,88,2,3,1010,10.00000002,0,0,0,10.00000002,0,0,0,0,0
58620002,586200,2,2,84,2,1,940.0000002,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58630002,586300,2,2,92,2,2,1310,0,0,0,0,0,0,0,0,0,0
58640001,586400,1,2,83,2,2,1245,0,0,0,0,0,0,0,0,0,0
58650001,586500,1,2,69,2,3,790.0000002,0,0,0,0,0,0,0,0,0,0
58670001,586700,1,1,77,2,3,880.0000002,19.99999998,0,0,0,19.99999998,0,0,0,0,0
58690001,586900,1,2,87,2,2,1105,0,0,0,0,0,0,0,0,0,0
58720001,587200,1,1,85,2,4,949.9999998,0,0,0,0,0,0,0,0,0,0
58720002,587200,2,2,83,2,2,1090,0,0,0,0,0,0,0,0,0,0
58730003,587300,3,1,53,3,5,994.9999998,15,0,0,0,4.99999998,0,10.00000002,0,0,0
58760001,587600,1,1,63,4,4,1060,0,0,0,0,0,0,0,0,0,0
58760002,587600,2,2,61,4,1,1075,0,0,0,0,0,0,0,0,0,0
58770001,587700,1,1,79,2,4,1020,0,0,0,0,0,0,0,0,0,0
58770002,587700,2,2,74,2,2,1065,0,0,0,0,0,0,0,0,0,0
58800001,588000,1,1,65,4,4,795,55.00000002,0,0,0,4.99999998,0,19.99999998,0,30,0
58800002,588000,2,2,61,2,1,1095,30,0,0,0,19.99999998,0,0,0,10.00000002,0
58810001,588100,1,1,69,2,4,1050,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58810002,588100,2,2,67,2,2,1180,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58820001,588200,1,1,91,2,2,1185,0,0,0,0,0,0,0,0,0,0
58820002,588200,2,2,81,2,2,1095,0,0,0,0,0,0,0,0,0,0
58830001,588300,1,1,90,2,2,1135,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58830002,588300,2,2,81,2,2,1185,0,0,0,0,0,0,0,0,0,0
58840002,588400,2,1,75,2,2,1165,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58850001,588500,1,1,68,3,4,975,25.00000002,0,0,0,25.00000002,0,0,0,0,0
58850002,588500,2,2,66,3,3,1115,15,0,0,0,15,0,0,0,0,0
58860001,588600,1,2,71,2,3,1055,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58870001,588700,1,2,80,2,2,1205,4.99999998,0,0,0,4.99999998,0,0,0,0,0
58880001,588800,1,2,87,2,3,1035,0,0,0,0,0,0,0,0,0,0
58890001,588900,1,1,67,2,3,870,0,0,0,0,0,0,0,0,0,0
58890002,588900,2,1,40,2,1,1185,0,0,0,0,0,0,0,0,0,0
58900001,589000,1,1,83,2,3,1010,0,0,0,0,0,0,0,0,0,0
58900002,589000,2,2,84,2,2,1100,0,0,0,0,0,0,0,0,0,0
58910001,589100,1,1,64,3,4,925.0000002,15,0,0,0,10.00000002,0,0,0,4.99999998,0
58910002,589100,2,2,59,4,1,1110,15,0,0,0,10.00000002,0,0,0,4.99999998,0
58910003,589100,3,1,32,5,5,990,70.00000002,19.99999998,4.99999998,0,0,0,15,10.00000002,19.99999998,0
58940001,589400,1,1,76,3,4,1005,0,0,0,0,0,0,0,0,0,0
58940002,589400,2,2,70,3,1,1145,15,0,0,0,15,0,0,0,0,0
58950001,589500,1,1,77,3,4,994.9999998,19.99999998,0,0,0,10.00000002,0,0,0,10.00000002,0
58950002,589500,2,2,73,3,2,1130,25.00000002,0,0,0,15,0,0,0,10.00000002,0
58970001,589700,1,1,67,3,4,1060,10.00000002,0,0,0,10.00000002,0,0,0,0,0
58970002,589700,2,2,63,3,1,1110,19.99999998,0,0,0,19.99999998,0,0,0,0,0
58970003,589700,3,1,35,5,4,690,15,0,0,0,15,0,0,0,0,0
58970004,589700,4,2,94,2,2,1075,0,0,0,0,0,0,0,0,0,0
58980001,589800,1,1,80,3,4,1055,10.00000002,0,0,0,10.00000002,0,0,0,0,0
58980002,589800,2,2,78,3,2,1075,10.00000002,0,0,0,10.00000002,0,0,0,0,0
59000001,590000,1,2,98,2,2,1175,0,0,0,0,0,0,0,0,0,0
59000002,590000,2,1,61,3,4,994.9999998,10.00000002,0,0,0,4.99999998,0,0,0,4.99999998,0
59000003,590000,3,2,56,3,1,1110,34.99999998,0,0,0,15,0,0,0,19.99999998,0
59040001,590400,1,1,54,5,8,799.9999998,55.00000002,0,0,4.99999998,25.00000002,0,19.99999998,0,4.99999998,0
59040002,590400,2,2,54,5,6,750,30,0,0,0,25.00000002,0,0,0,4.99999998,0
59060001,590600,1,1,43,5,5,750,135,0,10.00000002,0,34.99999998,0,15,0,55.00000002,19.99999998
59060002,590600,2,2,40,5,5,859.9999998,94.99999998,0,0,10.00000002,30,0,34.99999998,0,10.00000002,10.00000002
59070001,590700,1,1,61,3,5,810,40.00000002,0,0,0,25.00000002,0,0,0,15,0
59070002,590700,2,2,56,3,4,1180,64.99999998,0,0,19.99999998,15,0,0,10.00000002,19.99999998,0
59080001,590800,1,1,43,5,6,1015,240,0,49.99999998,19.99999998,49.99999998,0,75,0,19.99999998,25.00000002
59080002,590800,2,2,41,5,4,874.9999998,160,0,40.00000002,10.00000002,25.00000002,0,49.99999998,0,15,19.99999998
59080003,590800,3,1,15,3,1,1185,370,190,40.00000002,0,4.99999998,0,15,120,0,0
59080004,590800,4,2,11,2,1,1320,310,160,10.00000002,0,15,0,25.00000002,90,10.00000002,0
59090001,590900,1,1,78,4,4,960,0,0,0,0,0,0,0,0,0,0
59090002,590900,2,2,77,3,2,1250,0,0,0,0,0,0,0,0,0,0
59100001,591000,1,1,54,4,6,840,110,49.99999998,0,4.99999998,15,0,25.00000002,0,4.99999998,10.00000002
59100002,591000,2,2,50,5,5,970.0000002,175,0,49.99999998,0,30,0,79.99999998,0,4.99999998,10.00000002
59100004,591000,4,1,21,5,1,1180,355,19.99999998,79.99999998,4.99999998,64.99999998,0,185,0,0,0
59100005,591000,5,1,19,5,1,1190,430,235,60,0,34.99999998,0,90,0,0,10.00000002
59120001,591200,1,1,74,2,2,1205,4.99999998,0,0,0,4.99999998,0,0,0,0,0
59120002,591200,2,2,69,3,2,1185,10.00000002,0,0,0,10.00000002,0,0,0,0,0
59150001,591500,1,1,69,3,6,865.0000002,40.00000002,0,0,0,25.00000002,0,0,0,15,0
59150002,591500,2,2,68,4,2,1300,15,0,0,0,10.00000002,0,0,0,4.99999998,0
59150003,591500,3,1,93,2,2,1395,0,0,0,0,0,0,0,0,0,0
59150005,591500,5,1,20,5,1,964.9999998,64.99999998,49.99999998,0,0,4.99999998,0,0,0,10.00000002,0
59160001,591600,1,1,74,3,3,1245,0,0,0,0,0,0,0,0,0,0
59160002,591600,2,2,73,3,2,1235,0,0,0,0,0,0,0,0,0,0
59160003,591600,3,1,16,4,1,1195,365,245,10.00000002,0,10.00000002,0,40.00000002,40.00000002,19.99999998,0
59160004,591600,4,2,13,3,1,1210,40.00000002,25.00000002,0,0,15,0,0,0,0,0
59180001,591800,1,1,68,4,5,1110,10.00000002,0,0,0,10.00000002,0,0,0,0,0
59180003,591800,3,2,68,2,2,1270,15,0,0,0,15,0,0,0,0,0
59190001,591900,1,2,77,2,2,1375,0,0,0,0,0,0,0,0,0,0
59190002,591900,2,1,79,3,2,1270,0,0,0,0,0,0,0,0,0,0
59190003,591900,3,1,51,4,6,910.0000002,19.99999998,0,0,0,10.00000002,0,0,0,10.00000002,0
59190004,591900,4,2,26,4,5,1020,140,0,0,0,10.00000002,0,60,0,40.00000002,30
59210001,592100,1,1,77,2,3,1155,0,0,0,0,0,0,0,0,0,0
59210002,592100,2,2,81,2,2,1215,0,0,0,0,0,0,0,0,0,0
59220001,592200,1,1,73,3,4,1060,25.00000002,0,0,0,15,0,0,0,10.00000002,0
59220002,592200,2,2,67,2,2,1180,10.00000002,0,0,0,10.00000002,0,0,0,0,0
59230001,592300,1,1,50,5,5,964.9999998,125,10.00000002,0,0,4.99999998,0,34.99999998,0,75,0
59230002,592300,2,2,48,4,1,940.0000002,94.99999998,10.00000002,0,10.00000002,4.99999998,0,10.00000002,0,60,0
59230003,592300,3,1,22,5,1,975,150,70.00000002,4.99999998,4.99999998,10.00000002,0,19.99999998,0,40.00000002,0
59230004,592300,4,1,26,5,4,910.0000002,155,64.99999998,10.00000002,0,4.99999998,0,25.00000002,0,49.99999998,0
59240001,592400,1,1,82,2,4,1145,0,0,0,0,0,0,0,0,0,0
59250001,592500,1,1,57,3,4,955.0000002,105,0,0,0,25.00000002,0,0,0,79.99999998,0
59250002,592500,2,2,54,3,4,820.0000002,105,0,0,0,19.99999998,0,0,0,60,25.00000002
59260001,592600,1,1,64,4,4,1130,4.99999998,0,0,0,0,0,0,0,4.99999998,0
59260002,592600,2,2,64,3,1,1110,10.00000002,0,0,0,4.99999998,0,0,0,4.99999998,0
59270001,592700,1,2,80,2,2,1170,0,0,0,0,0,0,0,0,0,0
59290001,592900,1,2,77,2,3,1060,0,0,0,0,0,0,0,0,0,0
59300001,593000,1,1,74,2,3,1095,10.00000002,0,0,0,10.00000002,0,0,0,0,0
59300002,593000,2,2,75,2,3,805.0000002,10.00000002,0,0,0,10.00000002,0,0,0,0,0
59320001,593200,1,1,61,4,5,949.9999998,15,0,0,0,10.00000002,0,0,0,4.99999998,0
59320002,593200,2,2,54,4,1,1120,19.99999998,0,0,0,0,0,15,0,4.99999998,0
59320101,593201,1,1,33,5,5,709.9999998,40.00000002,0,0,0,40.00000002,0,0,0,0,0
59320102,593201,2,2,31,5,4,750,0,0,0,0,0,0,0,0,0,0
59360001,593600,1,1,60,4,5,930,30,0,0,0,10.00000002,0,19.99999998,0,0,0
59360002,593600,2,2,26,5,4,645,105,0,0,0,15,0,40.00000002,0,19.99999998,30
59360003,593600,3,2,26,5,4,895.0000002,120,0,0,0,19.99999998,0,40.00000002,0,30,30
59370001,593700,1,1,57,4,5,715.0000002,15,0,0,0,15,0,0,0,0,0
59370002,593700,2,2,28,5,5,675,79.99999998,0,0,0,15,0,15,0,30,19.99999998
59370003,593700,3,2,39,4,1,1125,49.99999998,0,0,0,4.99999998,0,45,0,0,0
59380001,593800,1,1,70,4,5,900,0,0,0,0,0,0,0,0,0,0
59380002,593800,2,2,68,4,1,1040,0,0,0,0,0,0,0,0,0,0
59390001,593900,1,1,85,2,3,1135,0,0,0,0,0,0,0,0,0,0
59390002,593900,2,2,80,2,2,1220,0,0,0,0,0,0,0,0,0,0
59410001,594100,1,1,73,3,4,945,15,0,0,0,10.00000002,0,0,0,4.99999998,0
59410002,594100,2,2,58,4,1,1215,19.99999998,0,0,0,4.99999998,0,0,0,15,0
59440001,594400,1,2,59,4,5,775.0000002,19.99999998,0,0,0,10.00000002,0,4.99999998,0,4.99999998,0
59440002,594400,2,1,39,4,5,745.0000002,55.00000002,15,0,0,25.00000002,0,15,0,0,0
59440003,594400,3,1,64,4,5,900,55.00000002,0,0,0,19.99999998,0,10.00000002,0,25.00000002,0
59440004,594400,4,2,39,5,5,855,79.99999998,10.00000002,0,0,19.99999998,0,10.00000002,0,40.00000002,0
59440005,594400,5,1,16,4,1,940.0000002,110,90,0,0,15,0,0,4.99999998,0,0
59450001,594500,1,2,55,4,5,735,34.99999998,0,0,0,19.99999998,0,4.99999998,0,10.00000002,0
59450002,594500,2,2,31,5,5,750,60,10.00000002,4.99999998,0,30,0,10.00000002,0,4.99999998,0
59450003,594500,3,2,30,4,5,750,64.99999998,15,10.00000002,0,15,0,15,0,10.00000002,0
59460001,594600,1,2,54,4,5,735,165,0,0,0,25.00000002,0,0,0,140,0
59460002,594600,2,2,30,4,5,750,0,0,0,0,0,0,0,0,0,0
59460003,594600,3,1,25,5,5,750,100,0,0,0,60,0,0,0,19.99999998,19.99999998
59480001,594800,1,2,63,2,5,750,0,0,0,0,0,0,0,0,0,0
59480002,594800,2,1,39,5,5,750,0,0,0,0,0,0,0,0,0,0
59510001,595100,1,1,58,5,6,735,25.00000002,0,0,0,4.99999998,0,0,0,19.99999998,0
59510002,595100,2,2,58,4,1,1255,100,19.99999998,0,15,0,0,10.00000002,10.00000002,45,0
59510003,595100,3,2,35,5,5,750,34.99999998,0,0,0,30,0,0,0,4.99999998,0
59510004,595100,4,1,32,5,6,735,0,0,0,0,0,0,0,0,0,0
59520001,595200,1,1,47,4,5,949.9999998,79.99999998,0,0,0,25.00000002,0,10.00000002,0,45,0
59520002,595200,2,2,45,4,5,970.0000002,49.99999998,10.00000002,0,19.99999998,0,0,10.00000002,0,10.00000002,0
59520003,595200,3,2,11,2,1,1095,135,85.00000002,0,0,4.99999998,0,0,40.00000002,4.99999998,0
59530001,595300,1,1,44,5,6,990,94.99999998,30,0,0,0,0,19.99999998,0,45,0
59530002,595300,2,2,39,5,1,1105,100,30,0,4.99999998,4.99999998,0,25.00000002,0,34.99999998,0
59530003,595300,3,1,10,2,1,1175,85.00000002,64.99999998,0,0,4.99999998,0,4.99999998,0,10.00000002,0
59530004,595300,4,1,6,2,1,1275,79.99999998,79.99999998,0,0,0,0,0,0,0,0
59540001,595400,1,1,51,4,5,900,34.99999998,0,0,0,25.00000002,0,0,0,10.00000002,0
59540002,595400,2,1,28,5,5,880.0000002,145,49.99999998,0,4.99999998,49.99999998,0,0,0,40.00000002,0
59550001,595500,1,1,73,3,5,735,34.99999998,0,0,0,30,0,0,0,4.99999998,0
59550002,595500,2,2,73,2,1,1130,10.00000002,0,0,0,4.99999998,0,0,0,4.99999998,0
59570001,595700,1,1,42,5,5,735,0,0,0,0,0,0,0,0,0,0
59570002,595700,2,2,42,5,1,1085,64.99999998,60,0,0,4.99999998,0,0,0,0,0
59570003,595700,3,2,21,5,1,835.0000002,155,0,0,0,25.00000002,0,40.00000002,79.99999998,0,10.00000002
59570004,595700,4,2,13,3,1,795,120,0,0,0,40.00000002,0,0,79.99999998,0,0
59580001,595800,1,1,62,4,5,970.0000002,60,0,0,0,25.00000002,0,0,0,34.99999998,0
59580002,595800,2,2,62,4,1,1105,25.00000002,0,0,0,15,0,0,0,10.00000002,0
59580004,595800,4,2,33,4,5,880.0000002,94.99999998,10.00000002,0,25.00000002,45,0,15,0,0,0
59580101,595801,1,1,40,5,5,1000,70.00000002,15,4.99999998,0,10.00000002,0,19.99999998,0,19.99999998,0
59580102,595801,2,2,37,5,6,1090,100,30,0,0,25.00000002,0,19.99999998,0,19.99999998,4.99999998
59590001,595900,1,1,53,4,5,940.0000002,49.99999998,10.00000002,0,0,25.00000002,0,4.99999998,0,10.00000002,0
59590002,595900,2,2,48,4,1,1085,34.99999998,25.00000002,0,0,0,0,4.99999998,0,4.99999998,0
59590003,595900,3,2,22,5,5,874.9999998,70.00000002,25.00000002,0,0,0,0,4.99999998,0,19.99999998,19.99999998
59590004,595900,4,2,20,5,1,870,94.99999998,34.99999998,0,0,4.99999998,0,4.99999998,0,49.99999998,0
59600001,596000,1,1,47,6,8,855,135,15,0,4.99999998,4.99999998,4.99999998,0,0,10.00000002,94.99999998
59600002,596000,2,2,48,5,6,850.0000002,240,4.99999998,0,0,15,0,0,0,10.00000002,210
59600004,596000,4,1,15,3,1,934.9999998,140,79.99999998,0,0,25.00000002,0,0,34.99999998,0,0
59610001,596100,1,2,40,4,5,660,49.99999998,34.99999998,0,0,15,0,0,0,0,0
59680001,596800,1,1,44,5,6,769.9999998,145,0,0,0,4.99999998,0,0,0,0,140
59680002,596800,2,2,42,5,1,1085,40.00000002,19.99999998,0,0,19.99999998,0,0,0,0,0
59680003,596800,3,1,24,5,1,1085,130,110,0,0,19.99999998,0,0,0,0,0
59680004,596800,4,1,19,5,1,1050,75,45,0,0,19.99999998,0,0,0,10.00000002,0
59690001,596900,1,1,50,4,5,590,34.99999998,19.99999998,0,0,15,0,0,0,0,0
59690002,596900,2,2,44,4,1,1065,15,0,0,0,15,0,0,0,0,0
59690003,596900,3,2,18,4,1,1005,34.99999998,19.99999998,0,0,15,0,0,0,0,0
59690004,596900,4,1,17,4,1,1040,70.00000002,64.99999998,0,0,4.99999998,0,0,0,0,0
59720001,597200,1,1,41,5,5,750,4.99999998,0,0,0,4.99999998,0,0,0,0,0
59720002,597200,2,2,41,4,1,1125,15,0,0,0,15,0,0,0,0,0
59720003,597200,3,2,17,4,1,1305,400,0,0,0,0,0,0,400,0,0
59720004,597200,4,1,14,3,1,1350,290,0,0,0,10.00000002,0,0,280,0,0
59720005,597200,5,2,12,2,1,1310,285,0,0,0,4.99999998,0,0,280,0,0
59720006,597200,6,1,8,2,1,1245,240,0,0,0,0,0,0,240,0,0
59730001,597300,1,1,51,5,6,690,34.99999998,0,0,0,34.99999998,0,0,0,0,0
59730002,597300,2,2,48,4,1,1160,30,0,0,0,30,0,0,0,0,0
59750001,597500,1,1,48,5,5,750,4.99999998,0,0,0,4.99999998,0,0,0,0,0
59750002,597500,2,2,46,4,1,1120,19.99999998,0,0,0,19.99999998,0,0,0,0,0
59750003,597500,3,1,25,5,1,930,4.99999998,0,0,0,4.99999998,0,0,0,0,0
59750004,597500,4,1,16,4,1,1305,365,0,0,0,4.99999998,0,0,360,0,0
59750005,597500,5,1,11,2,1,1285,305,0,0,0,4.99999998,0,0,300,0,0
59760001,597600,1,1,58,4,5,750,25.00000002,0,0,0,25.00000002,0,0,0,0,0
59760002,597600,2,2,53,4,1,1135,19.99999998,0,0,0,19.99999998,0,0,0,0,0
59760003,597600,3,2,28,5,5,874.9999998,49.99999998,0,0,40.00000002,10.00000002,0,0,0,0,0
59770001,597700,1,1,84,2,1,1245,10.00000002,0,0,0,10.00000002,0,0,0,0,0
59770002,597700,2,2,80,2,1,1100,10.00000002,0,0,0,10.00000002,0,0,0,0,0
59780001,597800,1,1,84,2,3,1090,0,0,0,0,0,0,0,0,0,0
59780002,597800,2,2,74,2,3,1145,15,0,0,0,15,0,0,0,0,0
59790001,597900,1,2,52,4,4,934.9999998,25.00000002,0,0,0,19.99999998,0,0,0,4.99999998,0
59790002,597900,2,1,25,5,5,769.9999998,19.99999998,0,0,0,19.99999998,0,0,0,0,0
59790003,597900,3,2,23,5,1,930,60,40.00000002,0,0,19.99999998,0,0,0,0,0
59800001,598000,1,1,50,4,4,750,25.00000002,0,0,0,25.00000002,0,0,0,0,0
59800002,598000,2,2,46,4,1,1095,30,0,0,0,25.00000002,0,0,0,4.99999998,0
59800003,598000,3,1,22,5,1,990,85.00000002,79.99999998,0,0,4.99999998,0,0,0,0,0
59800004,598000,4,1,19,5,1,1070,79.99999998,40.00000002,0,0,40.00000002,0,0,0,0,0
59800005,598000,5,2,12,2,1,1440,250,0,0,0,15,0,0,235,0,0
59810001,598100,1,1,51,4,5,765,25.00000002,0,0,0,25.00000002,0,0,0,0,0
59810002,598100,2,2,48,4,1,960,19.99999998,0,0,0,19.99999998,0,0,0,0,0
59830001,598300,1,1,53,5,6,754.9999998,15,0,0,0,15,0,0,0,0,0
59830002,598300,2,2,48,4,1,1075,30,0,0,0,30,0,0,0,0,0
59830003,598300,3,1,22,5,1,1055,225,40.00000002,0,0,25.00000002,0,0,160,0,0
59840001,598400,1,1,54,5,5,750,30,0,0,0,10.00000002,0,0,0,19.99999998,0
59840002,598400,2,2,54,4,1,1035,4.99999998,0,0,0,4.99999998,0,0,0,0,0
59850001,598500,1,1,54,5,5,750,34.99999998,0,0,0,34.99999998,0,0,0,0,0
59850002,598500,2,2,52,4,1,1095,34.99999998,0,0,0,30,0,0,0,4.99999998,0
59850004,598500,4,2,21,5,1,930,15,0,0,0,15,0,0,0,0,0
59860001,598600,1,1,51,5,5,775.0000002,180,0,0,0,15,0,0,0,0,165
59860002,598600,2,2,51,4,1,1095,25.00000002,0,0,0,19.99999998,0,0,0,4.99999998,0
59870001,598700,1,1,51,4,5,750,60,0,0,0,30,0,0,0,25.00000002,4.99999998
59870002,598700,2,2,49,4,1,1060,15,0,0,0,15,0,0,0,0,0
59870004,598700,4,1,19,5,1,1030,85.00000002,0,0,0,25.00000002,0,0,60,0,0
59880001,598800,1,1,54,5,5,895.0000002,30,0,0,10.00000002,19.99999998,0,0,0,0,0
59880002,598800,2,2,52,4,1,1070,64.99999998,0,0,0,25.00000002,0,0,0,19.99999998,19.99999998
59880004,598800,4,1,21,5,1,990,94.99999998,0,0,0,49.99999998,0,0,0,45,0
59890001,598900,1,1,64,4,5,775.0000002,30,0,4.99999998,0,15,0,0,0,10.00000002,0
