pid,d20wt,d20wt2,d20wt_org,d20wt_org2,KMPS10,d20CB7,d20CB8,d20CB60,d20CB61,d20CB62,d20M_fre39
9380001,0.299379483,0.339327026,0.506218773,1.539562449, ,0,0,0,0,0,0
9380001,0.299379483,0.339327026,0.506218773,1.539562449, ,0,0,0,0,0,0
9380002,0.258078862,0.287512528,0.45944179, , ,0,0,0,0,0,0
9380002,0.258078862,0.287512528,0.45944179, , ,0,0,0,0,0,0
9380002,0.258078862,0.287512528,0.45944179, , ,0,0,0,0,0,0
9380003,0.363304966,0.458047263,0.768430281,2.416676553, ,0,0,0,0,0,0
9380003,0.363304966,0.458047263,0.768430281,2.416676553, ,0,0,0,0,0,0
9380003,0.363304966,0.458047263,0.768430281,2.416676553, ,0,0,0,0,0,0
9380004,0.363304966,0.458047263,0.768430281,2.550781625, ,0,0,0,0,0,0
9380004,0.363304966,0.458047263,0.768430281,2.550781625, ,0,0,0,0,0,0
9380004,0.363304966,0.458047263,0.768430281,2.550781625, ,0,0,0,0,0,0
9390001,0.35190311,0.385708007,0.57692761,1.670592928, ,0,0,0,0,0,0
9390001,0.35190311,0.385708007,0.57692761,1.670592928, ,0,0,0,0,0,0
9390001,0.35190311,0.385708007,0.57692761,1.670592928, ,0,0,0,0,0,0
9390002,0.330507433,0.337524653,0.501651385,0.885291596, ,0,0,0,0,0,0
9390002,0.330507433,0.337524653,0.501651385,0.885291596, ,0,0,0,0,0,0
9390002,0.330507433,0.337524653,0.501651385,0.885291596, ,0,0,0,0,0,0
9420003,0.98556126,1.17693672,0.169186757, , ,0,0,0,0,0,0
9420003,0.98556126,1.17693672,0.169186757, , ,0,0,0,0,0,0
9420003,0.98556126,1.17693672,0.169186757, , ,0,0,0,0,0,0
9420004,0.917731722, ,0.145528079, , ,0,0,0,0,0,0
9420004,0.917731722, ,0.145528079, , ,0,0,0,0,0,0
9420004,0.917731722, ,0.145528079, , ,0,0,0,0,0,0
9420005,1.012655001, ,0.149479717, , ,0,0,0,0,0,0
9420005,1.012655001, ,0.149479717, , ,0,0,0,0,0,0
9420005,1.012655001, ,0.149479717, , ,0,0,0,0,0,0
9420006,1.423518118, ,0.312751273, , ,0,0,0,0,0,0
9420006,1.423518118, ,0.312751273, , ,0,0,0,0,0,0
9420006,1.423518118, ,0.312751273, , ,0,0,0,0,0,0
9430001,0.731488859,0.804168105,0.87302884,2.081296969, ,0,0,0,0,0,0
9430001,0.731488859,0.804168105,0.87302884,2.081296969, ,0,0,0,0,0,0
9430001,0.731488859,0.804168105,0.87302884,2.081296969, ,0,0,0,0,0,0
9470001,0.579809741,0.801740762,0.072233532, , ,0,0,0,0,0,0
9470001,0.579809741,0.801740762,0.072233532, , ,0,0,0,0,0,0
9470001,0.579809741,0.801740762,0.072233532, , ,0,0,0,7,0,0
9470002,0.496034413,0.746385467,0.070357963, , ,0,0,0,0,0,0
9470002,0.496034413,0.746385467,0.070357963, , ,0,0,0,0,0,0
9470002,0.496034413,0.746385467,0.070357963, , ,0,0,0,0,0,0
9480001,0.720460591,0.816123779,0.56728682, , ,0,0,0,0,0,0
9480001,0.720460591,0.816123779,0.56728682, , ,0,0,0,0,0,0
9480001,0.720460591,0.816123779,0.56728682, , ,0,0,0,0,0,0
9480002,0.68183593,0.71810694,0.501404602,1.688702639, ,0,0,0,0,0,0
9480002,0.68183593,0.71810694,0.501404602,1.688702639, ,0,0,0,0,0,0
9480002,0.68183593,0.71810694,0.501404602,1.688702639, ,0,0,0,0,0,0
9490001,1.059258303,0.925030666,0.553238808,1.099260691, ,0,0,0,0,0,0
9490001,1.059258303,0.925030666,0.553238808,1.099260691, ,0,0,0,0,0,0
9490001,1.059258303,0.925030666,0.553238808,1.099260691, ,0,0,0,0,0,0
9490002,1.41898002,1.408572109,0.935340374, , ,0,0,0,0,7,0
9490002,1.41898002,1.408572109,0.935340374, , ,0,0,8,0,0,0
9490002,1.41898002,1.408572109,0.935340374, , ,0,0,0,0,0,0
9500001,0.750319447,0.801081029,0.709765148,2.390449298, ,0,0,0,0,0,0
9500001,0.750319447,0.801081029,0.709765148,2.390449298, ,0,0,0,0,0,0
9500001,0.750319447,0.801081029,0.709765148,2.390449298, ,0,0,0,0,0,0
9500002,0.815202321,0.887247635,0.820331963, , ,0,0,0,0,0,0
9500002,0.815202321,0.887247635,0.820331963, , ,0,0,0,0,0,0
9500002,0.815202321,0.887247635,0.820331963, , ,0,0,0,0,0,0
9510001,0.674723749,0.681774265,0.646917306,2.469074914, ,0,0,0,0,0,0
9510001,0.674723749,0.681774265,0.646917306,2.469074914, ,0,0,8,0,0,0
9510001,0.674723749,0.681774265,0.646917306,2.469074914, ,0,0,0,0,0,0
9510002,0.633096106,0.64311344,0.565632207,1.805521233, ,0,0,0,8,8,0
9510002,0.633096106,0.64311344,0.565632207,1.805521233, ,0,0,0,0,0,0
9510002,0.633096106,0.64311344,0.565632207,1.805521233, ,0,0,0,0,0,0
9510003,1.029058246,1.312799638,1.215041337, , ,0,0,0,0,0,0
9510003,1.029058246,1.312799638,1.215041337, , ,0,0,0,0,0,0
9510003,1.029058246,1.312799638,1.215041337, , ,0,0,0,0,0,0
9510004,0.717591396,0.701809183,0.565208375, , ,0,0,0,0,0,0
9510004,0.717591396,0.701809183,0.565208375, , ,0,0,0,0,0,0
9510004,0.717591396,0.701809183,0.565208375, , ,0,0,0,0,0,0
9530001,0.858928335,1.200535337,1.284251167,3.742209802, ,0,0,0,0,0,0
9530001,0.858928335,1.200535337,1.284251167,3.742209802, ,0,0,0,0,0,0
9530001,0.858928335,1.200535337,1.284251167,3.742209802, ,0,0,0,0,0,0
9530002,0.799351063,1.085669452,1.197582801,2.829558333, ,0,0,0,0,0,0
9530002,0.799351063,1.085669452,1.197582801,2.829558333, ,0,0,0,0,0,0
9530002,0.799351063,1.085669452,1.197582801,2.829558333, ,0,0,0,0,0,0
9530003,0.741904505,1.082314988,1.266459174,6.282234736, ,0,0,0,0,0,0
9530003,0.741904505,1.082314988,1.266459174,6.282234736, ,0,0,0,0,0,0
9530003,0.741904505,1.082314988,1.266459174,6.282234736, ,0,0,0,8,8,0
9540001,0.351072076,0.444962675,0.642505481,2.531937202, ,0,0,0,0,0,0
9540001,0.351072076,0.444962675,0.642505481,2.531937202, ,0,0,0,0,8,0
9540001,0.351072076,0.444962675,0.642505481,2.531937202, ,0,0,0,0,8,0
9540002,0.298065054,0.378052143,0.516762791,1.699162898, ,0,0,0,0,0,0
9540002,0.298065054,0.378052143,0.516762791,1.699162898, ,0,0,0,0,0,0
9540002,0.298065054,0.378052143,0.516762791,1.699162898, ,0,0,0,0,0,0
9540003,0.426035303,0.631403769,0.97531086,4.027772621, ,0,0,0,0,0,0
9540003,0.426035303,0.631403769,0.97531086,4.027772621, ,0,0,0,0,8,0
9540003,0.426035303,0.631403769,0.97531086,4.027772621, ,0,0,0,0,0,0
9540004,0.340431836,0.415103395,0.52489281, , ,0,0,0,0,0,0
9540004,0.340431836,0.415103395,0.52489281, , ,0,0,0,0,0,0
9540004,0.340431836,0.415103395,0.52489281, , ,0,0,0,11,11,0
9540005,0.328894665,0.392160518,0.530794855, , ,0,0,0,0,0,0
9540005,0.328894665,0.392160518,0.530794855, , ,0,0,0,0,0,0
9540005,0.328894665,0.392160518,0.530794855, , ,0,0,0,0,0,0
9550001,0.284069585,0.365694933,0.564730196,2.681478335, ,0,0,0,0,0,0
9550001,0.284069585,0.365694933,0.564730196,2.681478335, ,0,0,0,0,0,0
9550001,0.284069585,0.365694933,0.564730196,2.681478335, ,0,0,0,0,0,0
9550002,0.243025047,0.310289492,0.461700493,1.851802872, ,0,0,0,0,0,0
9550002,0.243025047,0.310289492,0.461700493,1.851802872, ,0,0,0,0,0,0
9550002,0.243025047,0.310289492,0.461700493,1.851802872, ,0,0,0,0,0,0
9550003,0.347364604,0.517258943,0.871389181,4.418532768, ,0,0,0,0,0,0
9550003,0.347364604,0.517258943,0.871389181,4.418532768, ,0,0,0,0,0,0
9550003,0.347364604,0.517258943,0.871389181,4.418532768, ,0,0,0,0,0,0
9550004,0.268161733,0.323721744,0.474237407,4.055399332, ,0,0,0,0,0,0
9550004,0.268161733,0.323721744,0.474237407,4.055399332, ,0,0,0,0,0,0
9550004,0.268161733,0.323721744,0.474237407,4.055399332, ,0,0,0,0,0,0
9560001,0.39412114,0.424791924,0.600378552,3.461137655, ,0,0,8,8,0,0
9560001,0.39412114,0.424791924,0.600378552,3.461137655, ,0,0,0,0,0,0
9560001,0.39412114,0.424791924,0.600378552,3.461137655, ,0,0,0,8,8,0
9560002,0.342351044,0.350473963,0.5538885,2.215851542, ,0,0,0,0,0,0
9560002,0.342351044,0.350473963,0.5538885,2.215851542, ,0,0,0,0,0,0
9560002,0.342351044,0.350473963,0.5538885,2.215851542, ,0,0,0,0,0,0
9560003,0.317747475,0.586024627,0.585744193,4.694226944, ,0,0,8,8,0,0
9560003,0.317747475,0.586024627,0.585744193,4.694226944, ,0,0,0,0,11,0
9560003,0.317747475,0.586024627,0.585744193,4.694226944, ,0,0,0,0,0,0
9560004,0.548057776,0.743362893,1.054390347, , ,0,0,0,0,0,0
9560004,0.548057776,0.743362893,1.054390347, , ,0,0,0,0,0,0
9560004,0.548057776,0.743362893,1.054390347, , ,0,0,0,0,0,0
9570001,0.461760921,0.447377468,0.726904575,2.231074107, ,0,0,0,0,0,0
9570001,0.461760921,0.447377468,0.726904575,2.231074107, ,0,0,0,0,0,0
9570001,0.461760921,0.447377468,0.726904575,2.231074107, ,0,0,0,0,0,0
9570002,0.401105948,0.379115469,0.670617035,1.659552822, ,0,0,0,0,0,0
9570002,0.401105948,0.379115469,0.670617035,1.659552822, ,0,0,0,0,0,0
9570002,0.401105948,0.379115469,0.670617035,1.659552822, ,0,0,0,0,0,0
9570003,0.642116441,0.835252739,1.276596514,7.469438406, ,0,0,0,0,0,0
9570003,0.642116441,0.835252739,1.276596514,7.469438406, ,0,0,0,0,0,0
9570003,0.642116441,0.835252739,1.276596514,7.469438406, ,0,0,0,0,0,0
9570004,0.642116441,0.804112149,1.276596514,5.382448047, ,0,0,0,0,8,0
9570004,0.642116441,0.804112149,1.276596514,5.382448047, ,0,0,0,0,0,0
9570004,0.642116441,0.804112149,1.276596514,5.382448047, ,0,0,8,0,0,0
9580001,0.567779522,0.709245815,1.081907009,3.234442626, ,0,0,0,0,0,0
9580001,0.567779522,0.709245815,1.081907009,3.234442626, ,0,0,0,0,0,0
9580001,0.567779522,0.709245815,1.081907009,3.234442626, ,0,0,0,0,0,0
9580002,0.532749892,0.668544214,0.945965493,1.874363232, ,0,0,9,0,0,0
9580002,0.532749892,0.668544214,0.945965493,1.874363232, ,0,0,0,9,9,0
9580002,0.532749892,0.668544214,0.945965493,1.874363232, ,0,0,0,0,0,0
9580003,0.761478942,0.697485105,1.785365424,3.864573551, ,0,0,10,10,10,0
9580003,0.761478942,0.697485105,1.785365424,3.864573551, ,0,0,0,0,0,0
9580003,0.761478942,0.697485105,1.785365424,3.864573551, ,11,0,0,10,10,0
9580004,0.603852614,0.734908655,0.945256676,5.324322897, ,0,0,0,0,0,0
9580004,0.603852614,0.734908655,0.945256676,5.324322897, ,0,0,11,0,0,0
9580004,0.603852614,0.734908655,0.945256676,5.324322897, ,0,0,0,0,0,0
9600001,0.173769071,0.177419597,0.231652709,0.475931276, ,0,0,1,1,1,0
9600001,0.173769071,0.177419597,0.231652709,0.475931276, ,0,0,0,11,11,0
9600001,0.173769071,0.177419597,0.231652709,0.475931276, ,0,0,10,10,0,0
9600003,0.197605266,0.296721607,0.437544024,0.584356347, ,0,0,0,0,0,0
9600003,0.197605266,0.296721607,0.437544024,0.584356347, ,0,0,0,0,0,0
9600003,0.197605266,0.296721607,0.437544024,0.584356347, ,0,0,0,0,0,0
9600004,0.2483745,0.179508096,0.437209116,0.550395783, ,0,0,0,0,0,0
9600004,0.2483745,0.179508096,0.437209116,0.550395783, ,0,0,0,0,0,0
9600004,0.2483745,0.179508096,0.437209116,0.550395783, ,0,0,0,0,0,0
9610001,0.648246839,0.669453427,0.909982175,1.479657254, ,0,0,0,0,0,0
9610001,0.648246839,0.669453427,0.909982175,1.479657254, ,0,0,0,0,0,0
9610001,0.648246839,0.669453427,0.909982175,1.479657254, ,0,0,0,0,0,0
9610002,0.926562959,1.132662756,1.717452405,2.565651037, ,0,0,0,0,0,0
9610002,0.926562959,1.132662756,1.717452405,2.565651037, ,0,0,0,0,0,0
9610002,0.926562959,1.132662756,1.717452405,2.565651037, ,0,0,0,0,0,0
9610003,0.51404804,0.636327494,0.799530055,2.278795151, ,0,0,0,0,0,0
9610003,0.51404804,0.636327494,0.799530055,2.278795151, ,0,0,0,0,0,0
9610003,0.51404804,0.636327494,0.799530055,2.278795151, ,0,0,18,0,0,0
9620001,0.411980031,0.534374449,0.578420452, , ,0,0,0,0,0,0
9620001,0.411980031,0.534374449,0.578420452, , ,0,0,0,0,0,0
9620001,0.411980031,0.534374449,0.578420452, , ,0,0,0,0,0,0
9620002,0.572892029,0.955906471,1.015827329,1.484015038, ,0,0,0,0,0,0
9620002,0.572892029,0.955906471,1.015827329,1.484015038, ,0,0,0,0,0,0
9620002,0.572892029,0.955906471,1.015827329,1.484015038, ,0,0,0,0,0,0
9620003,0.542002439,0.590124215,0.569168986,0.94514001, ,0,0,0,0,0,0
9620003,0.542002439,0.590124215,0.569168986,0.94514001, ,0,0,0,0,0,0
9620003,0.542002439,0.590124215,0.569168986,0.94514001, ,0,0,0,0,0,0
9630001,0.186236854,0.28483931,0.377287958,1.205302158, ,0,0,0,0,8,0
9630001,0.186236854,0.28483931,0.377287958,1.205302158, ,0,0,0,0,0,0
9630001,0.186236854,0.28483931,0.377287958,1.205302158, ,0,0,0,0,0,0
9630002,0.251929811,0.293685021,0.379254827,0.947442548, ,0,0,0,0,8,0
9630002,0.251929811,0.293685021,0.379254827,0.947442548, ,0,0,0,0,0,0
9630002,0.251929811,0.293685021,0.379254827,0.947442548, ,0,0,0,0,0,0
9640001,0.321864315,0.588167467,0.66389981,2.347446669, ,0,0,0,0,0,0
9640001,0.321864315,0.588167467,0.66389981,2.347446669, ,0,0,0,0,0,0
9640001,0.321864315,0.588167467,0.66389981,2.347446669, ,0,0,0,0,0,0
9640002,0.449927183,0.660667101,0.696542477,1.898150743, ,0,0,0,0,0,0
9640002,0.449927183,0.660667101,0.696542477,1.898150743, ,0,0,0,0,0,0
9640002,0.449927183,0.660667101,0.696542477,1.898150743, ,0,0,0,0,0,0
9640003,0.319636404,0.592490891,0.732055558, , ,0,0,0,0,0,0
9640003,0.319636404,0.592490891,0.732055558, , ,0,0,0,0,0,0
9640003,0.319636404,0.592490891,0.732055558, , ,0,0,0,0,0,0
9650001,0.273141467,0.494403978,0.522367303,1.704122543, ,0,0,0,0,0,0
9650001,0.273141467,0.494403978,0.522367303,1.704122543, ,0,0,0,0,0,0
9650001,0.273141467,0.494403978,0.522367303,1.704122543, ,0,0,0,0,0,0
9650002,0.369489049,0.547505503,0.525090495,1.560302265, ,0,0,0,0,0,0
9650002,0.369489049,0.547505503,0.525090495,1.560302265, ,0,0,0,0,0,0
9650002,0.369489049,0.547505503,0.525090495,1.560302265, ,0,0,0,0,0,0
9650003,0.343436995,0.505373916,0.496167654,1.463111993, ,0,0,0,0,0,0
9650003,0.343436995,0.505373916,0.496167654,1.463111993, ,0,0,0,0,0,0
9650003,0.343436995,0.505373916,0.496167654,1.463111993, ,0,0,0,0,0,0
9650004,0.323648168,0.496104764,0.592095748,2.493387834, ,0,0,0,0,0,0
9650004,0.323648168,0.496104764,0.592095748,2.493387834, ,0,0,15,15,15,0
9650004,0.323648168,0.496104764,0.592095748,2.493387834, ,0,0,15,15,15,0
9660001,0.129019172,0.161045602,0.086694972, , ,0,0,0,0,0,0
9660001,0.129019172,0.161045602,0.086694972, , ,0,0,0,0,0,0
9660001,0.129019172,0.161045602,0.086694972, , ,0,0,0,0,0,0
9660002,0.154280953,0.161045602,0.090962762,0.47842765, ,0,0,0,0,0,0
9660002,0.154280953,0.161045602,0.090962762,0.47842765, ,0,0,0,0,0,0
9660002,0.154280953,0.161045602,0.090962762,0.47842765, ,0,0,0,0,0,0
9660003,0.217185693,0.264337125,0.152137968, , ,0,0,0,0,0,0
9660003,0.217185693,0.264337125,0.152137968, , ,0,0,0,0,0,0
9660003,0.217185693,0.264337125,0.152137968, , ,0,0,0,0,0,0
9660004,0.172791637,0.277537917,0.152254508, , ,0,0,0,0,0,0
9660004,0.172791637,0.277537917,0.152254508, , ,0,0,0,0,0,0
9660004,0.172791637,0.277537917,0.152254508, , ,0,0,0,0,0,0
9680001,2.280808935,2.371283995,0.304945422, , ,0,0,0,0,0,0
9680001,2.280808935,2.371283995,0.304945422, , ,0,0,0,0,0,0
9680001,2.280808935,2.371283995,0.304945422, , ,0,0,0,0,0,0
9680002,2.213617112, ,0.276751319, , ,0,0,0,0,0,0
9680002,2.213617112, ,0.276751319, , ,0,0,0,0,0,0
9680002,2.213617112, ,0.276751319, , ,0,0,0,0,0,0
9700001,3.850300122,3.829269592,0.520474412, , ,0,0,0,0,0,0
9700001,3.850300122,3.829269592,0.520474412, , ,0,0,0,0,0,0
9700001,3.850300122,3.829269592,0.520474412, , ,0,0,0,0,0,0
9700002,3.319135509,3.147972433,0.472380141, , ,0,0,0,0,0,0
9700002,3.319135509,3.147972433,0.472380141, , ,0,0,0,0,0,0
9700002,3.319135509,3.147972433,0.472380141, , ,0,0,0,0,0,0
9710001,6.657013537,5.922256009,8.111412112,9.404728864, ,0,0,0,0,0,0
9710001,6.657013537,5.922256009,8.111412112,9.404728864, ,0,0,0,0,0,0
9710001,6.657013537,5.922256009,8.111412112,9.404728864, ,0,0,0,0,0,0
9720001,0.996818505,1.036683145,5.605108141, , ,0,0,0,0,0,0
9720001,0.996818505,1.036683145,5.605108141, , ,0,0,0,0,0,0
9720001,0.996818505,1.036683145,5.605108141, , ,0,0,0,0,0,0
9720002,0.967452585,1.036037398,5.086880995,7.763344609, ,0,0,0,0,0,0
9720002,0.967452585,1.036037398,5.086880995,7.763344609, ,0,0,0,0,0,0
9720002,0.967452585,1.036037398,5.086880995,7.763344609, ,0,0,0,0,0,0
9730001,1.073112031,1.359610549,0.134786268, , ,0,0,0,0,0,0
9730001,1.073112031,1.359610549,0.134786268, , ,0,0,0,0,0,0
9730001,1.073112031,1.359610549,0.134786268, , ,0,0,0,0,0,0
9730002,1.174832075,1.527118199,0.158352725, , ,0,0,0,0,0,0
9730002,1.174832075,1.527118199,0.158352725, , ,0,0,7,0,0,0
9730002,1.174832075,1.527118199,0.158352725, , ,0,0,0,0,0,0
9730003,1.13922544,1.423815985,0.129365756, , ,0,0,0,0,0,0
9730003,1.13922544,1.423815985,0.129365756, , ,0,0,0,0,0,0
9730003,1.13922544,1.423815985,0.129365756, , ,0,0,0,0,0,0
9730004,1.174832075,1.344669937,0.158352725, , ,0,0,0,0,0,0
9730004,1.174832075,1.344669937,0.158352725, , ,0,0,0,0,0,0
9730004,1.174832075,1.344669937,0.158352725, , ,0,0,0,0,0,0
9750001,1.079579998,1.049512521,1.553264453,4.820905411, ,0,0,10,10,10,0
9750001,1.079579998,1.049512521,1.553264453,4.820905411, ,0,0,10,10,10,0
9750001,1.079579998,1.049512521,1.553264453,4.820905411, ,0,0,10,10,10,0
9750002,1.005279785,0.972341558,1.336059605,2.816241492, ,0,0,0,0,0,0
9750002,1.005279785,0.972341558,1.336059605,2.816241492, ,0,0,0,0,8,0
9750002,1.005279785,0.972341558,1.336059605,2.816241492, ,0,0,0,0,0,0
9750003,1.48749963,1.567496836,2.582364804, , ,0,0,0,0,0,0
9750003,1.48749963,1.567496836,2.582364804, , ,0,0,0,0,0,0
9750003,1.48749963,1.567496836,2.582364804, , ,0,0,0,0,0,0
9750004,1.48749963,1.567496836,2.582364804, , ,0,0,0,0,0,0
9750004,1.48749963,1.567496836,2.582364804, , ,0,0,0,0,0,0
9750004,1.48749963,1.567496836,2.582364804, , ,0,0,0,0,0,0
9780001,0.238023028,0.223360954,0.166918945,0.99510877, ,0,0,0,0,0,0
9780001,0.238023028,0.223360954,0.166918945,0.99510877, ,0,0,0,0,0,0
9780001,0.238023028,0.223360954,0.166918945,0.99510877, ,0,0,0,0,0,0
9780002,0.199945088,0.179375156,0.148803389,0.729823075, ,0,0,0,0,0,0
9780002,0.199945088,0.179375156,0.148803389,0.729823075, ,0,0,0,0,0,0
9780002,0.199945088,0.179375156,0.148803389,0.729823075, ,0,0,0,0,0,0
9780003,0.330990546,0.382443906,0.293144589, , ,0,0,0,0,0,0
9780003,0.330990546,0.382443906,0.293144589, , ,0,0,0,0,0,0
9780003,0.330990546,0.382443906,0.293144589, , ,0,0,0,0,0,0
9780004,0.330990546,0.390327456,0.293144589, , ,0,0,0,0,0,0
9780004,0.330990546,0.390327456,0.293144589, , ,0,0,0,0,0,0
9780004,0.330990546,0.390327456,0.293144589, , ,0,0,0,0,0,0
9790001,0.478302047,0.474507129,0.350364306,1.095791081, ,0,0,0,0,0,0
9790001,0.478302047,0.474507129,0.350364306,1.095791081, ,0,0,0,0,0,0
9790001,0.478302047,0.474507129,0.350364306,1.095791081, ,0,0,0,0,0,0
9790002,0.522616058,0.554737848,0.410226981, , ,0,0,0,0,8,0
9790002,0.522616058,0.554737848,0.410226981, , ,0,0,0,0,0,0
9790002,0.522616058,0.554737848,0.410226981, , ,0,0,0,0,0,0
9810001,0.316097958,0.335526431,0.338171474,1.122563796, ,0,0,0,0,0,0
9810001,0.316097958,0.335526431,0.338171474,1.122563796, ,0,0,0,0,0,0
9810001,0.316097958,0.335526431,0.338171474,1.122563796, ,0,0,0,0,0,0
9810002,0.289295168,0.286999858,0.288823552,0.684071566, ,0,0,0,0,0,0
9810002,0.289295168,0.286999858,0.288823552,0.684071566, ,0,0,0,0,0,0
9810002,0.289295168,0.286999858,0.288823552,0.684071566, ,0,0,0,0,0,0
9830001,0.182107408,0.186304243,0.219416858,1.008465523, ,0,0,0,0,0,0
9830001,0.182107408,0.186304243,0.219416858,1.008465523, ,0,0,0,0,0,0
9830001,0.182107408,0.186304243,0.219416858,1.008465523, ,0,0,0,0,0,0
9830002,0.150662007,0.161045602,0.173340216,0.762786759, ,0,0,0,0,0,0
9830002,0.150662007,0.161045602,0.173340216,0.762786759, ,0,0,0,0,0,0
9830002,0.150662007,0.161045602,0.173340216,0.762786759, ,0,0,0,0,0,0
9830004,0.25323529,0.327170875,0.385341907,1.629911605, ,0,0,0,0,0,0
9830004,0.25323529,0.327170875,0.385341907,1.629911605, ,0,0,0,0,0,0
9830004,0.25323529,0.327170875,0.385341907,1.629911605, ,0,0,0,0,0,0
9840001,2.361034904,2.285604792,1.719863187,1.656806914, ,0,0,0,0,0,0
9840001,2.361034904,2.285604792,1.719863187,1.656806914, ,0,0,0,0,0,0
9840001,2.361034904,2.285604792,1.719863187,1.656806914, ,0,0,0,0,0,0
9840002,2.248505529,2.126284026,1.390384532,1.204727665, ,0,0,0,0,0,0
9840002,2.248505529,2.126284026,1.390384532,1.204727665, ,0,0,0,0,0,0
9840002,2.248505529,2.126284026,1.390384532,1.204727665, ,0,0,0,0,0,0
9840003,1.985911609,1.900705692,1.486290291,1.209952496, ,0,0,0,0,0,0
9840003,1.985911609,1.900705692,1.486290291,1.209952496, ,0,0,0,0,0,0
9840003,1.985911609,1.900705692,1.486290291,1.209952496, ,0,0,0,0,0,0
9870001,0.46479252,0.723469052,1.059807875,2.162657586, ,0,0,0,0,0,0
9870001,0.46479252,0.723469052,1.059807875,2.162657586, ,0,0,0,0,0,0
9870001,0.46479252,0.723469052,1.059807875,2.162657586, ,0,0,0,0,0,0
9870002,0.623371663,0.784970109,1.053865173,2.053346166, ,0,0,0,0,0,0
9870002,0.623371663,0.784970109,1.053865173,2.053346166, ,0,0,0,0,0,0
9870002,0.623371663,0.784970109,1.053865173,2.053346166, ,0,0,0,0,0,0
9870003,0.687848547,0.836434115,1.082481597,3.108043411, ,0,0,0,0,0,0
9870003,0.687848547,0.836434115,1.082481597,3.108043411, ,0,0,0,0,0,0
9870003,0.687848547,0.836434115,1.082481597,3.108043411, ,0,0,0,0,0,0
9890001,0.211777257,0.3066617,0.486800386,1.412743694, ,0,0,0,0,0,0
9890001,0.211777257,0.3066617,0.486800386,1.412743694, ,0,0,0,0,0,0
9890001,0.211777257,0.3066617,0.486800386,1.412743694, ,0,0,0,0,0,0
9890002,0.284031982,0.339686752,0.484070732,1.166902536, ,0,0,0,0,0,0
9890002,0.284031982,0.339686752,0.484070732,1.166902536, ,0,0,0,0,0,0
9890002,0.284031982,0.339686752,0.484070732,1.166902536, ,0,0,0,0,0,0
9890003,0.313410118,0.354003891,0.497215083,2.04445779, ,0,0,0,0,0,0
9890003,0.313410118,0.354003891,0.497215083,2.04445779, ,0,0,9,9,0,0
9890003,0.313410118,0.354003891,0.497215083,2.04445779, ,0,0,0,0,0,0
9890004,0.440569572,0.528656069,1.040306025, , ,0,0,0,0,0,0
9890004,0.440569572,0.528656069,1.040306025, , ,0,0,0,0,0,0
9890004,0.440569572,0.528656069,1.040306025, , ,0,0,0,0,0,0
9920001,0.191009143,0.290886322,0.421883677,1.456458401, ,0,0,0,0,0,0
9920001,0.191009143,0.290886322,0.421883677,1.456458401, ,0,0,0,0,0,0
9920001,0.191009143,0.290886322,0.421883677,1.456458401, ,0,0,10,0,0,0
9920002,0.256178148,0.317615043,0.419518032,1.215182872, ,0,0,0,0,0,0
9920002,0.256178148,0.317615043,0.419518032,1.215182872, ,0,0,0,0,0,0
9920002,0.256178148,0.317615043,0.419518032,1.215182872, ,0,0,8,0,0,0
9920003,0.282675292,0.336172154,0.430909533, , ,0,0,0,0,0,0
9920003,0.282675292,0.336172154,0.430909533, , ,0,0,8,0,0,0
9920003,0.282675292,0.336172154,0.430909533, , ,0,0,0,0,0,0
9920004,0.263182006,0.434391405,0.701398629, , ,0,0,0,0,0,0
9920004,0.263182006,0.434391405,0.701398629, , ,0,0,0,0,0,0
9920004,0.263182006,0.434391405,0.701398629, , ,0,0,0,0,0,0
9930001,0.218160439,0.395908644,0.413056277,1.422287287, ,0,0,0,0,0,0
