code,year,bank,y1,y2,y3,y4,y5,y6,x1,p1,p2,x2,w1,w2,
93,2014,평택상호저축은행,"156,507 ","99,404 ","12,783 ","13,630 ","132,784 ","123,529 ",19 ,648 ,578 ,"8,295 ",34.11 ,0.07 ,
94,2014,푸른상호저축은행,"913,766 ","765,718 ","22,917 ","22,044 ","739,820 ","677,650 ",130 ,"4,275 ","3,228 ","66,016 ",32.88 ,0.05 ,
95,2014,하나저축은행,"1,072,934 ","883,233 ","340,729 ","19,856 ","907,492 ","885,347 ",162 ,"5,241 ","8,832 ","18,335 ",32.35 ,0.48 ,
96,2014,한국투자저축은행,"1,426,782 ","1,338,402 ","533,830 ","15,093 ","1,156,870 ","1,118,612 ",286 ,"6,767 ","9,192 ","19,099 ",23.66 ,0.48 ,
97,2014,한성저축은행,"219,292 ","149,746 ","135,443 ","2,403 ","183,522 ","177,742 ",73 ,"1,656 ","1,035 ","3,912 ",22.68 ,0.26 ,
98,2014,한화저축은행,"564,012 ","452,337 ","182,280 ","19,865 ","515,017 ","490,022 ",81 ,"2,477 ","1,629 ","7,885 ",30.58 ,0.21 ,
99,2014,흥국저축은행,"66,040 ","47,847 ","6,041 ","1,601 ","67,297 ","63,297 ",24 ,"1,022 ",458 ,"2,100 ",42.58 ,0.22 ,
21,2015,CK저축은행,CK저축은행,"27,195 ","13,508 ","12,725 ",0 ,"26,100 ","25,597 ",18 ,315 ,164 ,"2,494 ",17.50 ,0.07 
22,2015,고려저축은행,고려저축은행,"554,623 ","472,187 ","317,992 ","55,841 ","434,213 ","423,197 ",163 ,"3,056 ","2,422 ","4,169 ",18.75 ,0.58 
23,2015,국제저축은행,국제저축은행,"169,799 ","151,147 ","6,668 ",943 ,"147,083 ","143,393 ",22 ,"1,174 ",558 ,"5,195 ",53.36 ,0.11 
24,2015,금화저축은행,금화저축은행,"450,705 ","394,525 ","237,171 ","27,928 ","417,987 ","407,988 ",32 ,"1,790 ",736 ,"2,994 ",55.94 ,0.25 
25,2015,남양저축은행,남양저축은행,"436,184 ","421,119 ","35,076 ","13,115 ","354,045 ","342,687 ",30 ,954 ,773 ,"7,407 ",31.80 ,0.10 
26,2015,대명상호저축은행,대명상호저축은행,"162,091 ","106,486 ","82,625 ",455 ,"137,992 ","133,434 ",35 ,705 ,389 ,"4,118 ",20.14 ,0.09 
27,2015,대백저축은행,대백저축은행,"125,564 ","93,327 ","24,996 ","8,154 ","112,047 ","108,687 ",17 ,407 ,597 ,173 ,23.94 ,3.45 
28,2015,대신저축은행,대신저축은행,"1,012,124 ","875,117 ","227,904 ","4,654 ","906,351 ","887,324 ",159 ,"4,227 ","8,358 ","13,004 ",26.58 ,0.64 
29,2015,대아상호저축은행,대아상호저축은행,"38,095 ","6,500 ","5,012 ",407 ,"23,137 ","22,722 ",20 ,350 ,229 ,"3,895 ",17.50 ,0.06 
30,2015,대원상호저축은행,대원상호저축은행,"24,426 ","12,332 ","4,470 ",461 ,"63,386 ","33,937 ",14 ,247 ,231 ,848 ,17.64 ,0.27 
31,2015,대한저축은행,대한저축은행,"136,825 ","104,150 ","46,358 ","1,228 ","122,443 ","117,668 ",40 ,935 ,555 ,"8,203 ",23.38 ,0.07 
32,2015,더블저축은행,더블저축은행,"173,382 ","133,252 ","73,932 ",336 ,"162,660 ","158,769 ",26 ,581 ,486 ,"7,925 ",22.35 ,0.06 
33,2015,더케이저축은행,더케이저축은행,"523,701 ","469,254 ","25,572 ","2,865 ","472,363 ","462,800 ",59 ,"2,280 ","1,574 ","8,891 ",38.64 ,0.18 
34,2015,동양저축은행,동양저축은행,"223,375 ","183,901 ","84,587 ","6,695 ","215,292 ","209,320 ",37 ,650 ,560 ,"7,756 ",17.57 ,0.07 
35,2015,동원제일저축은행,동원제일저축은행,"205,577 ","166,567 ","58,039 ","1,651 ","190,841 ","180,764 ",38 ,914 ,"1,171 ","11,386 ",24.05 ,0.10 
36,2015,드림저축은행,드림저축은행,"311,762 ","251,640 ","58,090 ","9,402 ","274,202 ","264,384 ",35 ,"1,160 ",964 ,"13,005 ",33.14 ,0.07 
37,2015,디비저축은행,디비저축은행,"1,109,425 ","715,920 ","277,756 ","52,682 ","968,587 ","910,312 ",116 ,"3,713 ","5,253 ","130,957 ",32.01 ,0.04 
38,2015,디에이치저축은행,디에이치저축은행,"166,315 ","141,722 ","10,450 ","3,622 ","147,463 ","144,944 ",24 ,724 ,513 ,"2,529 ",30.17 ,0.20 
39,2015,라온저축은행,라온저축은행,"101,699 ","75,198 ","25,572 ","2,490 ","92,978 ","90,859 ",21 ,620 ,334 ,"4,966 ",29.52 ,0.07 
40,2015,라이브저축은행,라이브저축은행,"28,300 ","3,169 ",69 ,0 ,"10,042 ","9,017 ",10 ,123 ,459 ,"5,272 ",12.30 ,0.09 
41,2015,머스트삼일저축은행,머스트삼일저축은행,"58,220 ","27,058 ","16,423 ",992 ,"55,541 ","51,987 ",20 ,413 ,512 ,"7,023 ",20.65 ,0.07 
42,2015,모아저축은행,모아저축은행,"1,437,554 ","1,165,122 ","232,747 ","83,497 ","1,329,400 ","1,295,926 ",192 ,"4,788 ","3,980 ","52,760 ",24.94 ,0.08 
43,2015,민국저축은행,민국저축은행,"343,063 ","321,196 ","4,442 ","13,560 ","289,883 ","285,124 ",37 ,"1,228 ",742 ,"9,550 ",33.19 ,0.08 
44,2015,바로저축은행,바로저축은행,"952,631 ","833,081 ","214,535 ","20,472 ","856,465 ","839,301 ",61 ,"1,835 ","1,746 ","6,929 ",30.08 ,0.25 
45,2015,부림저축은행,부림저축은행,"295,467 ","242,488 ","15,295 ","18,174 ","224,220 ","218,801 ",31 ,"1,087 ",712 ,"8,829 ",35.06 ,0.08 
46,2015,비엔케이저축은행,비엔케이저축은행,"771,591 ","580,681 ","161,809 ","26,720 ","665,004 ","646,751 ",107 ,"2,419 ","4,878 ","10,678 ",22.61 ,0.46 
47,2015,삼정저축은행,삼정저축은행,"247,729 ","182,527 ","14,291 ","18,113 ","209,265 ","198,995 ",21 ,"1,075 ",545 ,"3,432 ",51.19 ,0.16 
48,2015,삼호저축은행,삼호저축은행,"131,918 ","95,848 ","43,447 ","9,389 ","115,358 ","112,489 ",56 ,921 ,"1,037 ","2,461 ",16.45 ,0.42 
49,2015,상상인저축은행,상상인저축은행,"359,505 ","178,736 ","102,985 ","26,038 ","368,037 ","353,984 ",94 ,"2,720 ","2,578 ","23,888 ",28.94 ,0.11 
50,2015,상상인플러스저축은행,상상인플러스저축은행,"546,195 ","498,704 ","109,111 ","5,657 ","501,344 ","484,291 ",47 ,"1,524 ","1,291 ","7,303 ",32.43 ,0.18 
51,2015,세람상호저축은행,세람상호저축은행,"477,420 ","388,622 ","144,740 ","29,665 ","443,354 ","431,709 ",91 ,"2,532 ","1,844 ","14,822 ",27.82 ,0.12 
52,2015,센트럴저축은행,센트럴저축은행,"89,757 ","42,706 ","5,449 ","1,663 ","65,136 ","62,815 ",17 ,482 ,243 ,"6,562 ",28.35 ,0.04 
53,2015,솔브레인저축은행,솔브레인저축은행,"160,211 ","135,107 ","10,406 ","4,068 ","141,054 ","138,421 ",20 ,625 ,458 ,796 ,31.25 ,0.58 
54,2015,스마트저축은행,스마트저축은행,"525,735 ","416,459 ","320,678 ","1,743 ","489,164 ","447,557 ",146 ,"4,886 ","2,625 ","18,555 ",33.47 ,0.14 
55,2015,스카이저축은행,스카이저축은행,"336,691 ","276,583 ","16,714 ","5,964 ","290,003 ","281,942 ",31 ,"2,151 ","1,463 ","32,555 ",69.39 ,0.04 
56,2015,스타저축은행,스타저축은행,"114,553 ","62,767 ","51,357 ","2,284 ","66,100 ","64,046 ",50 ,"1,317 ",939 ,"6,909 ",26.34 ,0.14 
57,2015,신한저축은행,신한저축은행,"775,026 ","722,265 ","213,716 ","14,670 ","675,203 ","660,981 ",182 ,"5,153 ","10,384 ","5,043 ",28.31 ,2.06 
58,2015,아산저축은행,아산저축은행,"157,106 ","127,987 ","39,993 ","14,897 ","140,359 ","136,684 ",19 ,643 ,364 ,970 ,33.84 ,0.38 
59,2015,아이비케이저축은행,아이비케이저축은행,"648,195 ","564,044 ","169,354 ","17,265 ","575,338 ","561,359 ",117 ,"2,742 ","2,676 ","6,172 ",23.44 ,0.43 
60,2015,아주저축은행,아주저축은행,"924,421 ","763,160 ","473,394 ","6,500 ","875,068 ","850,918 ",209 ,"5,803 ","5,315 ","7,532 ",27.77 ,0.71 
61,2015,안국저축은행,안국저축은행,"244,852 ","188,796 ","31,142 ","18,292 ","218,436 ","213,271 ",26 ,801 ,602 ,"3,511 ",30.81 ,0.17 
62,2015,안양저축은행,안양저축은행,"433,251 ","358,823 ","65,358 ","1,946 ","398,570 ","384,640 ",39 ,"1,325 ","1,273 ","19,299 ",33.97 ,0.07 
63,2015,애큐온저축은행,애큐온저축은행,"2,093,286 ","2,007,723 ","1,006,161 ","11,465 ","1,846,052 ","1,771,502 ",714 ,"19,958 ","17,706 ","56,584 ",27.95 ,0.31 
64,2015,에스비아이저축은행,에스비아이저축은행,"4,127,990 ","3,272,843 ","1,342,494 ","262,404 ","3,733,335 ","3,602,868 ",478 ,"15,001 ","43,579 ","32,007 ",31.38 ,1.36 
65,2015,에스앤티저축은행,에스앤티저축은행,"137,979 ","109,232 ","13,505 ","1,049 ","110,768 ","105,810 ",23 ,674 ,461 ,"3,285 ",29.30 ,0.14 
66,2015,엔에이치저축은행,엔에이치저축은행,"882,970 ","742,265 ","287,453 ","3,065 ","751,622 ","736,960 ",147 ,"3,639 ","3,716 ","5,928 ",24.76 ,0.63 
67,2015,엠에스상호저축은행,엠에스상호저축은행,"363,629 ","299,469 ","169,259 ","12,579 ","341,105 ","330,850 ",60 ,"1,279 ","1,561 ","13,550 ",21.32 ,0.12 
68,2015,영진저축은행,영진저축은행,"92,913 ","55,741 ","21,710 ",491 ,"78,306 ","74,994 ",21 ,911 ,358 ,"4,169 ",43.38 ,0.09 
69,2015,예가람저축은행,예가람저축은행,"470,384 ","439,059 ","284,504 ","2,568 ","396,069 ","383,775 ",145 ,"2,782 ","2,453 ","1,685 ",19.19 ,1.46 
70,2015,오성상호저축은행,오성상호저축은행,"109,209 ","68,444 ","28,123 ","20,336 ","90,115 ","88,197 ",23 ,703 ,419 ,"5,848 ",30.57 ,0.07 
71,2015,오에스비저축은행,오에스비저축은행,"1,344,098 ","1,164,458 ","287,574 ","14,574 ","1,251,445 ","1,224,256 ",202 ,"6,603 ","4,452 ","36,394 ",32.69 ,0.12 
72,2015,오케이저축은행,오케이저축은행,"2,188,131 ","1,825,613 ","1,161,814 ","9,836 ","1,951,324 ","1,907,700 ",597 ,"18,479 ","32,956 ","15,596 ",30.95 ,2.11 
73,2015,오투저축은행,오투저축은행,"211,465 ","181,697 ","59,653 ","3,178 ","194,660 ","190,969 ",30 ,900 ,711 ,"3,372 ",30.00 ,0.21 
74,2015,우리저축은행,우리저축은행,"294,256 ","102,927 ","7,050 ","7,590 ","341,064 ","293,808 ",30 ,601 ,"2,996 ","22,553 ",20.03 ,0.13 
75,2015,웰컴저축은행,웰컴저축은행,"1,675,037 ","1,169,000 ","852,871 ","282,221 ","1,579,579 ","1,511,174 ",616 ,"13,227 ","23,406 ","20,495 ",21.47 ,1.14 
76,2015,유니온상호저축은행,유니온상호저축은행,"227,837 ","186,091 ","76,111 ","19,733 ","215,696 ","209,522 ",41 ,945 ,896 ,"8,829 ",23.05 ,0.10 
77,2015,유안타저축은행,유안타저축은행,"257,347 ","8,293 ","2,838 ","14,291 ","124,279 ","120,727 ",35 ,"1,104 ","1,757 ","4,493 ",31.54 ,0.39 
78,2015,유진저축은행,유진저축은행,"1,315,474 ","1,107,547 ","454,128 ","52,535 ","1,120,517 ","1,086,774 ",231 ,"7,635 ","8,844 ","7,959 ",33.05 ,1.11 
79,2015,융창상호저축은행,융창상호저축은행,"247,560 ","207,215 ","23,498 ","2,031 ","227,610 ","218,956 ",41 ,"1,077 ","1,150 ","29,407 ",26.27 ,0.04 
80,2015,인성저축은행,인성저축은행,"474,666 ","412,292 ","104,014 ","50,733 ","436,911 ","417,106 ",44 ,"1,586 ","1,228 ","4,240 ",36.05 ,0.29 
81,2015,인천저축은행,인천저축은행,"267,898 ","242,039 ","61,259 ","8,846 ","249,099 ","241,226 ",24 ,812 ,778 ,"8,169 ",33.83 ,0.10 
82,2015,제이티저축은행,제이티저축은행,"429,689 ","304,184 ","186,347 ","11,328 ","355,688 ","348,720 ",146 ,"3,172 ","3,515 ","4,919 ",21.73 ,0.71 
83,2015,제이티친애저축은행,제이티친애저축은행,"1,498,600 ","1,126,110 ","723,892 ","233,975 ","1,417,030 ","1,385,100 ",643 ,"13,511 ","20,150 ","20,144 ",21.01 ,1.00 
84,2015,조은저축은행,조은저축은행,"222,854 ","182,101 ","80,239 ","6,944 ","206,898 ","198,437 ",83 ,"2,081 ","1,451 ","2,845 ",25.07 ,0.51 
85,2015,조흥저축은행,조흥저축은행,"198,527 ","172,088 ","35,438 ",179 ,"173,951 ","169,376 ",32 ,"1,069 ",608 ,"3,964 ",33.41 ,0.15 
86,2015,진주저축은행,진주저축은행,"375,772 ","305,363 ","61,539 ","12,249 ","323,918 ","317,949 ",87 ,"2,303 ","1,461 ","21,612 ",26.47 ,0.07 
87,2015,참저축은행,참저축은행,"511,738 ","393,403 ","245,728 ","26,326 ","482,731 ","466,040 ",103 ,"2,327 ","2,024 ","42,760 ",22.59 ,0.05 
88,2015,청주저축은행,청주저축은행,"159,448 ","132,669 ","62,235 ",840 ,"132,144 ","127,745 ",40 ,885 ,549 ,"1,508 ",22.13 ,0.36 
89,2015,케이비저축은행,케이비저축은행,"847,639 ","648,417 ","280,762 ","26,608 ","683,462 ","664,980 ",155 ,"6,173 ","7,709 ","23,413 ",39.83 ,0.33 
90,2015,키움예스저축은행,키움예스저축은행,"426,089 ","301,509 ","22,196 ","6,722 ","363,541 ","343,285 ",48 ,"1,233 ","1,325 ","37,792 ",25.69 ,0.04 
91,2015,키움저축은행,키움저축은행,"728,118 ","629,545 ","388,366 ","14,343 ","647,944 ","631,309 ",93 ,"2,497 ","2,283 ","6,809 ",26.85 ,0.34 
92,2015,페퍼저축은행,페퍼저축은행,"699,047 ","599,421 ","348,428 ",919 ,"668,441 ","642,271 ",196 ,"11,027 ","4,569 ","5,654 ",56.26 ,0.81 
93,2015,평택상호저축은행,평택상호저축은행,"154,799 ","88,067 ","11,275 ","14,805 ","129,710 ","119,177 ",23 ,643 ,565 ,"8,261 ",27.96 ,0.07 
94,2015,푸른상호저축은행,푸른상호저축은행,"944,314 ","816,223 ","26,056 ","19,030 ","754,209 ","712,533 ",137 ,"6,041 ","3,177 ","65,600 ",44.09 ,0.05 
95,2015,하나저축은행,하나저축은행,"1,084,093 ","947,276 ","359,220 ","26,383 ","905,754 ","883,329 ",172 ,"5,527 ","9,056 ","15,921 ",32.13 ,0.57 
96,2015,한국투자저축은행,한국투자저축은행,"1,850,851 ","1,631,462 ","711,388 ","10,813 ","1,549,251 ","1,511,096 ",287 ,"6,996 ","9,707 ","16,834 ",24.38 ,0.58 
97,2015,한성저축은행,한성저축은행,"206,100 ","137,045 ","122,391 ","2,174 ","164,489 ","158,634 ",74 ,"1,830 ","1,013 ","3,791 ",24.73 ,0.27 
98,2015,한화저축은행,한화저축은행,"593,848 ","497,961 ","164,705 ","21,750 ","534,487 ","522,104 ",81 ,"2,789 ","2,061 ","8,479 ",34.43 ,0.24 
99,2015,흥국저축은행,흥국저축은행,"132,600 ","104,269 ","10,150 ","1,027 ","118,977 ","115,212 ",20 ,673 ,801 ,"8,001 ",33.65 ,0.10 
21,2016,CK저축은행,CK저축은행,"20,683 ","9,981 ","9,625 ",0 ,"19,383 ","19,026 ",18 ,607 ,323 ,"2,473 ",33.72 ,0.13 
22,2016,고려저축은행,고려저축은행,"681,874 ","568,460 ","304,029 ","81,855 ","528,913 ","511,024 ",163 ,"5,949 ","4,641 ","4,624 ",36.50 ,1.00 
23,2016,국제저축은행,국제저축은행,"205,511 ","173,203 ","6,389 ",900 ,"178,401 ","174,756 ",22 ,"2,067 ","1,036 ","5,118 ",93.95 ,0.20 
24,2016,금화저축은행,금화저축은행,"548,502 ","453,484 ","324,380 ","32,397 ","499,898 ","486,040 ",29 ,"3,179 ","1,729 ","2,925 ",109.62 ,0.59 
25,2016,남양저축은행,남양저축은행,"470,764 ","458,460 ","23,370 ","10,769 ","377,940 ","365,853 ",30 ,"2,134 ","1,601 ","7,401 ",71.13 ,0.22 
26,2016,대명상호저축은행,대명상호저축은행,"167,037 ","124,610 ","95,311 ",27 ,"141,198 ","137,715 ",33 ,"1,427 ",810 ,"4,134 ",43.24 ,0.20 
27,2016,대백저축은행,대백저축은행,"123,876 ","94,014 ","19,363 ","8,865 ","108,786 ","105,672 ",19 ,905 ,"1,194 ",251 ,47.63 ,4.76 
28,2016,대신저축은행,대신저축은행,"1,266,951 ","1,094,161 ","300,453 ","2,125 ","1,143,445 ","1,119,915 ",172 ,"8,586 ","16,535 ","11,653 ",49.92 ,1.42 
29,2016,대아상호저축은행,대아상호저축은행,"32,457 ","4,030 ","3,490 ","7,447 ","17,325 ","17,039 ",19 ,672 ,389 ,"3,883 ",35.37 ,0.10 
30,2016,대원상호저축은행,대원상호저축은행,"20,547 ","10,584 ","3,272 ",261 ,"52,295 ","31,071 ",15 ,546 ,514 ,808 ,36.40 ,0.64 
31,2016,대한저축은행,대한저축은행,"163,154 ","123,467 ","46,023 ",760 ,"145,187 ","140,542 ",39 ,"1,909 ","1,141 ","7,583 ",48.95 ,0.15 
32,2016,더블저축은행,더블저축은행,"225,404 ","181,406 ","96,018 ",142 ,"210,419 ","204,393 ",24 ,"1,151 ",990 ,"7,993 ",47.96 ,0.12 
33,2016,더케이저축은행,더케이저축은행,"550,689 ","482,921 ","19,544 ","5,353 ","495,928 ","485,161 ",64 ,"4,673 ","3,046 ","8,664 ",73.02 ,0.35 
34,2016,동양저축은행,동양저축은행,"262,709 ","211,461 ","122,630 ","9,684 ","246,800 ","239,433 ",38 ,"1,206 ","1,091 ","7,802 ",31.74 ,0.14 
35,2016,동원제일저축은행,동원제일저축은행,"297,082 ","236,595 ","90,645 ","1,717 ","277,625 ","269,587 ",47 ,"1,825 ","2,479 ","5,156 ",38.83 ,0.48 
36,2016,드림저축은행,드림저축은행,"331,577 ","268,242 ","71,154 ","9,234 ","290,040 ","276,072 ",35 ,"2,466 ","1,815 ","12,702 ",70.46 ,0.14 
37,2016,디비저축은행,디비저축은행,"1,144,460 ","805,146 ","259,435 ","50,996 ","997,956 ","965,025 ",107 ,"7,712 ","9,581 ","129,798 ",72.07 ,0.07 
38,2016,디에이치저축은행,디에이치저축은행,"180,368 ","130,425 ","10,565 ","2,234 ","154,920 ","151,797 ",24 ,"1,987 ",973 ,"2,536 ",82.79 ,0.38 
39,2016,라온저축은행,라온저축은행,"110,833 ","83,950 ","26,647 ","2,346 ","101,164 ","99,061 ",22 ,"1,138 ",718 ,"4,993 ",51.73 ,0.14 
40,2016,라이브저축은행,라이브저축은행,"29,034 ","3,169 ",69 ,0 ,"11,825 ","10,730 ",11 ,268 ,663 ,"5,196 ",24.36 ,0.13 
41,2016,머스트삼일저축은행,머스트삼일저축은행,"63,083 ","43,468 ","36,729 ",859 ,"58,731 ","56,849 ",26 ,"1,070 ","1,092 ","4,856 ",41.15 ,0.22 
42,2016,모아저축은행,모아저축은행,"1,484,019 ","1,276,430 ","330,392 ","57,751 ","1,344,984 ","1,304,099 ",193 ,"11,146 ","8,484 ","52,088 ",57.75 ,0.16 
43,2016,민국저축은행,민국저축은행,"361,674 ","334,030 ","7,384 ","10,203 ","299,493 ","292,732 ",37 ,"2,331 ","1,386 ","9,481 ",63.00 ,0.15 
44,2016,바로저축은행,바로저축은행,"915,703 ","820,488 ","213,887 ","66,291 ","803,428 ","782,045 ",65 ,"4,637 ","2,919 ","9,419 ",71.34 ,0.31 
45,2016,부림저축은행,부림저축은행,"309,509 ","256,560 ","11,749 ","15,328 ","231,029 ","224,877 ",30 ,"2,412 ","1,350 ","7,272 ",80.40 ,0.19 
46,2016,비엔케이저축은행,비엔케이저축은행,"768,755 ","629,229 ","182,586 ","4,143 ","653,324 ","635,935 ",114 ,"5,636 ","9,735 ","39,990 ",49.44 ,0.24 
47,2016,삼정저축은행,삼정저축은행,"292,229 ","218,502 ","7,424 ","10,562 ","248,920 ","241,748 ",26 ,"1,767 ","1,129 ","3,759 ",67.96 ,0.30 
48,2016,삼호저축은행,삼호저축은행,"165,283 ","127,626 ","50,728 ","5,999 ","143,355 ","139,299 ",54 ,"1,912 ","1,832 ","2,926 ",35.41 ,0.63 
49,2016,상상인저축은행,상상인저축은행,"540,310 ","449,317 ","87,040 ","10,656 ","499,485 ","484,573 ",78 ,"3,209 ","4,548 ","23,458 ",41.14 ,0.19 
50,2016,상상인플러스저축은행,상상인플러스저축은행,"765,520 ","608,838 ","141,484 ","6,308 ","694,765 ","623,505 ",46 ,"2,901 ","2,862 ","8,143 ",63.07 ,0.35 
51,2016,세람상호저축은행,세람상호저축은행,"574,225 ","431,211 ","156,048 ","61,447 ","531,946 ","512,482 ",98 ,"5,566 ","4,052 ","15,002 ",56.80 ,0.27 
52,2016,센트럴저축은행,센트럴저축은행,"83,191 ","68,720 ","5,865 ",883 ,"57,941 ","55,564 ",19 ,975 ,477 ,"6,635 ",51.32 ,0.07 
53,2016,솔브레인저축은행,솔브레인저축은행,"174,504 ","145,398 ","13,615 ","1,746 ","152,482 ","148,156 ",20 ,"1,738 ",868 ,555 ,86.90 ,1.56 
54,2016,스마트저축은행,스마트저축은행,"691,739 ","581,652 ","475,742 ","1,587 ","638,099 ","618,224 ",160 ,"10,248 ","5,970 ","19,240 ",64.05 ,0.31 
55,2016,스카이저축은행,스카이저축은행,"394,526 ","332,507 ","11,146 ","10,534 ","345,190 ","335,497 ",41 ,"3,678 ","2,667 ","32,162 ",89.71 ,0.08 
56,2016,스타저축은행,스타저축은행,"104,346 ","67,678 ","48,749 ","6,814 ","55,290 ","53,641 ",53 ,"2,518 ","1,850 ","6,899 ",47.51 ,0.27 
57,2016,신한저축은행,신한저축은행,"948,753 ","882,855 ","308,833 ","6,581 ","839,099 ","769,485 ",185 ,"11,002 ","20,156 ","13,866 ",59.47 ,1.45 
58,2016,아산저축은행,아산저축은행,"173,778 ","132,698 ","29,670 ","10,395 ","153,964 ","149,703 ",17 ,"1,244 ",658 ,930 ,73.18 ,0.71 
59,2016,아이비케이저축은행,아이비케이저축은행,"784,794 ","701,725 ","275,099 ","12,096 ","695,539 ","679,228 ",120 ,"6,410 ","5,507 ","5,987 ",53.42 ,0.92 
60,2016,아주저축은행,아주저축은행,"938,392 ","709,749 ","401,653 ","2,983 ","880,216 ","851,542 ",170 ,"10,572 ","9,197 ","7,304 ",62.19 ,1.26 
61,2016,안국저축은행,안국저축은행,"260,408 ","188,538 ","23,681 ","15,018 ","233,268 ","228,030 ",33 ,"1,899 ","1,204 ","4,170 ",57.55 ,0.29 
62,2016,안양저축은행,안양저축은행,"475,450 ","418,038 ","57,380 ","1,845 ","431,745 ","414,830 ",41 ,"2,368 ","2,761 ","18,886 ",57.76 ,0.15 
63,2016,애큐온저축은행,애큐온저축은행,"2,166,593 ","2,080,203 ","981,907 ","26,416 ","1,935,264 ","1,866,161 ",553 ,"39,863 ","31,096 ","57,063 ",72.08 ,0.54 
64,2016,에스비아이저축은행,에스비아이저축은행,"5,143,886 ","4,210,877 ","1,953,563 ","249,224 ","4,676,237 ","4,541,763 ",506 ,"29,828 ","95,092 ","31,584 ",58.95 ,3.01 
65,2016,에스앤티저축은행,에스앤티저축은행,"122,203 ","87,710 ","10,021 ",630 ,"92,584 ","90,370 ",23 ,"1,325 ",860 ,"2,809 ",57.61 ,0.31 
66,2016,엔에이치저축은행,엔에이치저축은행,"920,532 ","811,594 ","348,691 ","3,092 ","779,656 ","761,867 ",146 ,"7,769 ","8,106 ","6,406 ",53.21 ,1.27 
67,2016,엠에스상호저축은행,엠에스상호저축은행,"391,902 ","322,745 ","173,888 ","29,075 ","367,505 ","355,111 ",60 ,"2,354 ","2,705 ","14,514 ",39.23 ,0.19 
68,2016,영진저축은행,영진저축은행,"98,061 ","59,115 ","21,923 ",0 ,"82,708 ","79,684 ",23 ,"1,546 ",638 ,"4,137 ",67.22 ,0.15 
69,2016,예가람저축은행,예가람저축은행,"651,687 ","555,738 ","305,668 ","13,139 ","552,675 ","533,251 ",158 ,"6,170 ","5,451 ","1,702 ",39.05 ,3.20 
70,2016,오성상호저축은행,오성상호저축은행,"115,299 ","82,285 ","27,571 ","13,375 ","96,052 ","94,140 ",21 ,"1,336 ",789 ,"5,743 ",63.62 ,0.14 
71,2016,오에스비저축은행,오에스비저축은행,"1,781,966 ","1,442,943 ","452,755 ","2,994 ","1,659,771 ","1,617,456 ",204 ,"14,539 ","9,799 ","47,062 ",71.27 ,0.21 
72,2016,오케이저축은행,오케이저축은행,"3,548,225 ","3,107,757 ","2,294,430 ","4,887 ","3,237,285 ","3,147,612 ",941 ,"47,976 ","74,610 ","18,220 ",50.98 ,4.09 
73,2016,오투저축은행,오투저축은행,"263,992 ","229,319 ","68,120 ","10,797 ","241,174 ","235,914 ",31 ,"2,016 ","1,481 ","3,594 ",65.03 ,0.41 
74,2016,우리저축은행,우리저축은행,"237,385 ","147,648 ","27,280 ","5,538 ","272,450 ","263,972 ",30 ,"1,256 ","26,876 ","22,290 ",41.87 ,1.21 
75,2016,웰컴저축은행,웰컴저축은행,"1,779,452 ","1,505,923 ","1,123,795 ",386 ,"1,648,783 ","1,563,817 ",764 ,"32,537 ","51,193 ","21,671 ",42.59 ,2.36 
76,2016,유니온상호저축은행,유니온상호저축은행,"313,469 ","262,493 ","150,128 ","24,785 ","294,135 ","288,393 ",55 ,"2,499 ","1,893 ","9,451 ",45.44 ,0.20 
77,2016,유안타저축은행,유안타저축은행,"211,426 ","20,893 ","2,246 ","24,966 ","90,464 ","87,933 ",43 ,"2,817 ","3,432 ","4,927 ",65.51 ,0.70 
78,2016,유진저축은행,유진저축은행,"1,720,204 ","1,480,341 ","819,830 ","62,766 ","1,487,285 ","1,445,012 ",238 ,"14,512 ","19,506 ","7,604 ",60.97 ,2.57 
79,2016,융창상호저축은행,융창상호저축은행,"288,800 ","231,229 ","25,148 ","2,039 ","264,509 ","254,465 ",43 ,"2,203 ","2,203 ","29,301 ",51.23 ,0.08 
80,2016,인성저축은행,인성저축은행,"494,901 ","424,010 ","148,434 ","3,750 ","444,355 ","431,450 ",51 ,"2,782 ","2,394 ","4,348 ",54.55 ,0.55 
81,2016,인천저축은행,인천저축은행,"294,431 ","260,582 ","83,803 ","6,201 ","268,376 ","259,701 ",24 ,"1,749 ","1,630 ","8,277 ",72.88 ,0.20 
82,2016,제이티저축은행,제이티저축은행,"754,748 ","618,983 ","296,278 ","5,060 ","671,433 ","657,973 ",192 ,"7,049 ","7,404 ","5,368 ",36.71 ,1.38 
83,2016,제이티친애저축은행,제이티친애저축은행,"1,963,348 ","1,596,144 ","1,010,534 ","186,332 ","1,828,604 ","1,782,470 ",647 ,"26,795 ","36,017 ","16,612 ",41.41 ,2.17 
84,2016,조은저축은행,조은저축은행,"292,300 ","238,265 ","85,906 ","5,871 ","271,624 ","258,410 ",97 ,"4,835 ","3,261 ","3,197 ",49.85 ,1.02 
85,2016,조흥저축은행,조흥저축은행,"265,546 ","208,285 ","45,941 ",339 ,"238,187 ","227,490 ",32 ,"2,231 ","1,197 ","3,865 ",69.72 ,0.31 
86,2016,진주저축은행,진주저축은행,"445,845 ","337,365 ","80,849 ","12,921 ","395,987 ","387,312 ",89 ,"5,206 ","2,982 ","14,132 ",58.49 ,0.21 
