pid,hid,housenum,p20ans,p21ans,p20area,p20area_siz,p20hhldsiz,p20gender,p20age1,p20school,p20mar,p20income1,p20job1,p20job2,p20relig1,ott_yes,ott_freq,ott_score,sns_yes,sns_freq_1,sns_freq_2,sns_freq_3,sns_freq_4,sns_score_1,sns_score_1,sns_score_1,sns_score_1,sns_score_all,p20d25040,p20d25041,p20d25042,p20d25043,p20d25044,p20d25045,p20d25046,p20d25047,p20d25048,p20d25049,p20d25050,p20d25051,p20d25052,p20d25053,p20d25054,p20d25055,p20d25056,p20d25057,p20d25058,p20d25059,p20d25060,pc_ability,p20d25061,p20d25062,p20d25063,p20d25064,p20d25065,p20d25066,p20d25067,p20d25068,p20d25070,p20d25071,p20d25072,p20d25073,p20d25074,p20d25075,p20d25076,p20d25077,p20d25078,p20d25079,p20d25080,p20d25081,p20d25082,p20d25083,p20d25084,p20d25085,p20d25086,smart_ability,p20h01001,p20h01002,p20h01003,p20h01004,p20h01005,p20h01006,p20h01007,p20h01008,p20h01009,p20h01010,esteem
54470001,544700,1,1,1,14,2,2,1,78,2,2,6,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,3,3,3,2,2,28
54470002,544700,2,1,1,14,2,2,2,68,2,2,2,1,4,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4,3,3,2,3,2,3,3,2,2,2,30
54500001,545000,1,1,1,14,1,1,2,87,2,3,3,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,3,2,1,3,2,2,20
54510001,545100,1,1,1,14,1,2,1,87,2,2,5,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.32,3,3,1,1,2,3,3,2,2,2,29
54510002,545100,2,1,1,14,1,2,2,84,2,2,3,1,4,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.19047619,3,3,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.52,3,2,1,2,2,2,2,3,1,2,27
54520001,545200,1,1,1,14,1,2,1,84,2,2,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.16,3,3,1,2,2,3,3,2,1,1,32
54520002,545200,2,1,1,14,1,2,2,76,2,2,3,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.047619048,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.04,3,2,1,2,3,3,4,4,2,2,27
54530001,545300,1,1,1,14,1,2,2,92,2,3,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,3,3,1,2,24
54530002,545300,2,1,1,14,1,2,2,57,2,4,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,4,4,4,4,4,4,1,2,2,3,3,1,1,1,1,1,1,1,1,1,2.142857143,4,4,4,4,4,2,4,2,4,3,2,3,2,3,1,1,1,1,1,2,1,1,1,1,1,2.28,3,2,3,2,3,2,2,2,2,2,24
54540002,545400,2,1,1,14,1,1,2,77,2,3,3,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.08,2,2,1,2,2,2,3,3,1,2,27
54550001,545500,1,1,0,14,1,2,2,83,2,3,3,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.08,2,2,1,2,2,3,3,2,2,2,28
54550002,545500,2,1,1,14,1,2,1,54,4,4,7,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,3,4,4,4,4,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2.047619048,5,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2.72,3,3,2,2,3,2,2,3,1,2,26
54560001,545600,1,1,0,14,1,2,1,76,2,2,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.12,3,2,2,2,2,3,2,4,2,2,25
54560002,545600,2,1,1,14,1,2,2,74,2,2,3,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.12,3,3,1,2,2,3,3,3,2,2,29
54570001,545700,1,1,1,14,1,3,1,62,4,2,7,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,2,2,2,3,3,3,3,1,2,2,3,3,2,2,2,2,1,1,1,1,1,2,4,4,4,4,4,1,3,3,4,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2.2,3,2,1,3,2,3,3,3,1,2,30
54570002,545700,2,1,1,14,1,3,2,59,4,2,3,1,4,2,2, ,0,2, , , , ,0,0,0,0,0,2,2,1,3,3,3,3,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1.714285714,4,4,4,4,4,2,3,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2.2,3,2,2,3,2,3,3,3,1,2,29
54570003,545700,3,1,1,14,1,3,2,86,2,3,2,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,3,2,1,1,29
54580002,545800,2,1,1,14,1,1,2,64,2,3,3,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.48,3,3,1,2,2,3,3,3,1,2,30
54590001,545900,1,1,1,14,1,3,1,55,4,2,10,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,4,4,5,5,4,3,5,5,5,5,5,4,3,2,1,4.285714286,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,4,4.84,3,2,2,2,2,2,2,3,2,2,25
54590002,545900,2,1,1,14,1,3,2,50,4,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,5,2,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.714285714,5,5,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,1,5,1,2,1,1,2,1,2.72,2,2,2,2,2,2,2,2,2,2,25
54610001,546100,1,1,1,14,1,3,1,73,4,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4,2,2,2,3,2,2,2,3,2,2,25
54610002,546100,2,1,1,14,1,3,2,68,4,2,2,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.48,2,1,1,2,1,1,1,2,2,2,24
54610003,546100,3,1,1,14,1,3,1,40,5,1,7,1,1,2,1,1,9,1,2,4,4,4,8,6,6,6,6.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,2,1,3,3,2,1,1,32
54620001,546200,1,1,1,14,1,3,1,47,4,1,8,1,1,2,1,4,6,2, , , , ,0,0,0,0,0,3,3,2,4,4,4,4,3,4,4,3,3,3,3,3,3,2,2,2,2,2,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,3.24,3,3,2,2,2,3,3,3,1,2,29
54620002,546200,2,1,1,14,1,3,2,47,4,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,2,2,1,1,1,3.238095238,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,4.88,2,1,1,2,1,2,1,3,4,3,21
54620003,546200,3,1,1,14,1,3,1,21,5,1,1,2, ,2,1,1,9,1,1,9,6,6,9,1,4,4,4.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,25
54620004,546200,4,1,1,14,1,3,2,19,5,1,1,2, ,2,1,6,4,1,1,4,4,1,9,6,6,9,7.5,3,5,4,4,3,4,4,3,4,4,3,3,5,5,5,5,3,3,3,3,3,3.761904762,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4.92,3,3,1,3,2,3,3,3,3,1,30
54630001,546300,1,1,1,14,2,1,2,73,2,3,3,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.24,2,2,1,2,1,2,3,2,1,1,30
54650001,546500,1,1,1,14,2,1,2,84,2,3,3,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,3,3,2,1,1,32
54660001,546600,1,1,1,14,2,1,2,81,2,3,2,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,2,2,2,2,2,26
54670001,546700,1,1,1,14,2,2,1,69,3,2,6,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,3,3,2,1,1,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1.666666667,5,5,5,5,4,2,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,1,4,4,3,1,1,33
54670002,546700,2,1,1,14,2,2,2,63,2,2,3,1,4,1,2, ,0,2, , , , ,0,0,0,0,0,1,3,3,3,2,5,5,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1.904761905,5,5,5,5,2,2,4,4,4,3,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,2.32,4,3,1,4,2,3,4,4,1,1,34
54690001,546900,1,1,1,14,2,2,1,68,4,2,6,1,3,1,1,4,6,2, , , , ,0,0,0,0,0,4,5,4,4,4,5,4,4,1,1,1,1,4,4,4,4,3,1,1,1,1,2.904761905,5,5,5,5,5,2,2,2,5,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2.12,3,3,1,3,1,4,4,3,1,1,35
54690002,546900,2,1,1,14,2,2,2,63,3,2,2,1,4,1,2, ,0,2, , , , ,0,0,0,0,0,4,5,2,3,4,4,2,2,1,1,1,1,3,3,2,1,1,1,1,1,1,2.095238095,5,5,5,5,5,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,3,3,3,3,1,1,31
54700002,547000,2,1,1,14,2,1,2,76,2,3,3,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,2,2,3,3,1,1,31
54710001,547100,1,1,1,14,1,2,1,49,4,1,5,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,4,4,5,4,4,2,1,1,3,3,4,4,4,4,2,1,1,1,1,2.619047619,5,5,5,5,5,5,3,4,4,2,1,1,3,3,3,3,3,3,4,2,4,2,1,1,2,3.16,3,3,2,3,3,3,3,2,1,1,31
54710002,547100,2,1,1,14,1,2,2,76,2,3,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,1,3,2,21
54720002,547200,2,1,1,14,1,1,2,70,2,3,4,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1.238095238,3,3,2,3,2,3,2,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.6,2,2,3,1,2,2,1,2,1,2,23
54730001,547300,1,1,1,14,1,1,1,79,2,3,3,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.12,2,2,1,2,3,2,2,1,1,1,28
54740001,547400,1,1,1,14,1,1,2,76,2,3,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,3,3,2,2,1,30
54770001,547700,1,1,1,14,1,3,1,48,5,2,6,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,4,5,5,5,5,4,4,4,4,1,1,1,5,4,4,4,5,5,4,2,3,3.761904762,5,5,5,5,4,4,2,2,4,3,3,1,1,1,3,2,2,1,2,2,2,2,2,2,2,2.68,3,3,2,3,2,3,3,2,2,1,31
54770002,547700,2,1,1,14,1,3,2,45,5,2,12,1,1,1,1,5,5,1,5,8,7,7,5,2,3,3,3.25,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,2,3,3,4.6,4,3,1,4,1,4,3,1,1,1,38
54780001,547800,1,1,1,14,1,2,1,64,4,2,6,1,3,1,1,6,4,1,2,7,7,9,8,3,3,1,3.75,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,4,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4.68,4,4,1,4,1,3,3,3,1,1,36
54780002,547800,2,1,1,14,1,2,2,60,4,2,5,2, ,1,1,6,4,1,2,9,9,9,8,1,1,1,2.75,5,5,5,5,5,5,5,2,3,2,3,2,4,4,3,3,3,3,2,2,1,3.428571429,4,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,2,3,2,2,2,2,4,3,4,3,3,1,3,2,3,3,2,1,1,33
54790001,547900,1,1,0,14,1,2,1,89,2,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,25
54790002,547900,2,1,1,14,1,2,2,82,2,2,3,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.16,2,1,1,2,2,1,1,2,1,1,25
54810002,548100,2,1,1,14,1,3,1,59,4,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1.19047619,3,3,2,2,3,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.48,2,1,2,2,3,2,2,2,2,1,24
54810003,548100,3,1,1,14,1,3,2,58,4,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,2,2,1,2,1,3,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1.428571429,4,3,3,3,3,2,2,2,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1.76,3,2,1,3,2,2,2,2,1,2,29
54810004,548100,4,1,1,14,1,3,2,26,5,1,5,1,1,2,1,1,9,1,4,4,4,4,6,6,6,6,6,5,4,3,4,3,4,5,4,3,4,3,3,4,3,2,3,4,4,4,4,4,3.666666667,5,4,5,4,4,4,4,5,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4.24,2,2,1,3,2,3,3,4,1,2,28
54810005,548100,5,1,1,14,1,3,1,22,4,1,6,1,1,2,1,1,9,1,4,9,1,9,6,1,9,1,4.25,4,4,3,2,3,5,4,2,2,4,4,3,1,1,2,3,2,3,3,4,3,2.952380952,5,5,5,5,4,4,3,4,5,4,3,4,4,3,3,3,3,3,4,4,4,3,2,2,3,3.68,2,2,1,3,2,2,2,4,1,2,26
54820002,548200,2,1,1,14,1,1,2,68,2,3,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,3,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.285714286,2,2,3,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.36,3,2,1,2,3,2,2,2,2,2,26
54830001,548300,1,1,1,14,1,2,1,77,4,2,5,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1.238095238,4,4,4,4,2,2,3,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8,3,2,1,2,3,3,2,3,1,2,27
54830002,548300,2,1,1,14,1,2,2,75,2,2,1,1,4,2,2, ,0,2, , , , ,0,0,0,0,0,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1.19047619,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.32,2,1,1,2,1,2,3,3,1,1,28
54840001,548400,1,1,1,14,1,2,2,53,5,2,12,1,1,2,1,1,9,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,3,4,2,3,3.619047619,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,3,3,2,3.68,2,2,1,2,2,2,2,2,1,1,28
54840002,548400,2,1,1,14,1,2,2,20,5,1,2,2, ,2,1,1,9,1,1,5,8,4,9,5,2,6,5.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,1,4,2,4,4,2,1,1,37
54850001,548500,1,1,1,14,1,2,1,70,2,2,4,1,3,2,1,3,7,1,7,9,9,9,3,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,3,3,4,2,1,1,3,3,1,1,1,1,4,1,4,1,1,4,4,2.88,3,3,2,3,3,3,3,3,2,2,28
54850002,548500,2,1,1,14,1,2,2,68,2,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,2,4,3,1,1,2,2,1,1,1,1,4,1,5,2,1,3,3,2.84,3,3,2,4,2,3,3,3,2,2,30
54860001,548600,1,1,1,14,1,3,1,74,2,2,5,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.32,2,2,1,3,1,2,2,1,1,1,31
54860002,548600,2,1,1,14,1,3,2,79,2,2,1,1,4,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.16,2,2,1,3,1,2,2,1,1,1,31
54860003,548600,3,1,1,14,1,3,1,53,4,2,6,1,1,2,1,1,9,2, , , , ,0,0,0,0,0,4,3,4,4,4,4,4,4,1,1,2,2,4,4,4,4,2,2,2,2,2,3,5,5,5,5,5,5,5,5,5,4,1,1,3,3,4,4,4,4,5,2,4,1,1,4,3,3.72,3,2,2,3,2,3,3,2,1,2,30
54860004,548600,4,1,1,14,1,3,1,14,3,1,1,2, ,2,1,1,9,1,8,9,9,9,2,1,1,1,1.25,4,4,5,4,4,4,4,4,1,1,3,3,5,5,5,5,5,5,5,5,5,4.095238095,5,5,5,5,5,5,5,5,5,5,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,4.52,2,1,2,2,2,2,2,1,1,1,27
54870001,548700,1,1,1,14,1,2,1,70,2,2,5,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,1,1,3,3,19
54870002,548700,2,1,1,14,1,2,2,67,2,2,1,1,4,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.48,3,3,2,4,3,3,2,2,2,2,29
54880001,548800,1,1,1,14,1,3,1,59,4,2,10,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,2,4,2,1,1,1,2,2,1,1,1,1,4,1,1,1,1,1,1,2.32,3,3,1,3,2,3,3,2,1,1,33
54880002,548800,2,1,1,14,1,3,2,57,3,2,1,1,4,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,4,4,4,4,2,1,1,1,2,2,4,4,4,4,1,1,1,1,1,2.285714286,5,5,5,5,5,3,2,4,4,3,1,1,2,2,1,1,1,1,5,2,1,1,1,2,2,2.6,3,3,1,3,2,3,3,2,1,1,33
54880003,548800,3,1,1,14,1,3,2,24,5,1,7,1,3,2,1,1,9,1,8,9,9,9,2,1,1,1,1.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,3,2,3,3,1,1,1,32
54890001,548900,1,1,1,14,1,3,2,74,2,3,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1.28,2,2,1,3,3,2,2,1,1,1,29
54890002,548900,2,1,1,14,1,3,1,47,4,4,6,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,4,2,4,4,4,4,4,1,1,1,2,3,4,4,4,4,4,1,1,1,1,2.761904762,5,5,5,5,5,4,4,4,4,4,1,1,3,3,4,4,4,4,5,1,4,4,1,5,5,3.76,2,3,2,4,2,2,2,1,2,2,29
54890003,548900,3,1,1,14,1,3,2,19,5,1,2,2, ,2,1,1,9,1,1,9,9,9,9,1,1,1,3,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,4,4.80952381,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4.92,2,2,1,2,3,2,2,2,2,2,25
54900001,549000,1,1,1,14,1,2,1,69,6,2,9,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,3,3,4,4,4,4,4,4,4,4,4,3.619047619,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4.84,2,1,3,2,2,2,2,1,1,1,26
54900002,549000,2,1,1,14,1,2,2,69,4,2,1,1,4,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.32,3,2,1,2,1,3,3,2,1,1,32
54910001,549100,1,1,0,14,1,1,1,98,2,3,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,2,1,2,2,24
54920001,549200,1,1,1,14,1,1,2,80,2,3,2,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.12,2,2,2,1,3,2,2,1,2,2,24
54940001,549400,1,1,1,14,1,2,1,80,4,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,3,4,4,4,3,1,1,4,4,1,1,1,1,4,1,4,1,1,4,4,3.04,4,3,1,3,2,3,3,2,1,2,33
